"content","cmp_code","eu_code"
"Für diese Aufgabe braucht es eine klare Aufteilung der Aufgaben- und Finanzverantwortung zwischen Bund, Ländern und Kommunen sowie den Krankenkassen und den gesundheitspolitischen Leistungsträgern, den Ärzten, den Zahnärzten oder den Psychotherapeuten.","303",0
"Die Versorgung mit Leid mindernder Palliativmedizin","504",0
"sowie die Ausbildung von Ärzten und Pflegekräften in Palliativmedizin und -pflege müssen verbessert werden.","411",0
"Die neu eingeführte Finanzierung spezialisierter ambulanter Palliativmedizin muss endlich in die Praxis umgesetzt werden.","303",0
"Daneben ist die palliative Versorgung im Krankenhaus durch eine tagesbasierte Finanzierung abzusichern.","303",0
"Hospize und ambulante Hospizdienste müssen ausgebaut und mit der Palliativmedizin vernetzt werden.","504",0
"Denn die meisten Menschen wünschen sich, zu Hause zu sterben.","603",0
"Die Familie als kleinstes soziales Netz muss auch bei der Betreuung Sterbender gestärkt werden.","603",0
"Mehr Menschen mit Organversagen können gerettet werden, wenn alle Möglichkeiten ausgeschöpft werden, um im Rahmen der bestehenden Zustimmungslösung den gravierenden Mangel an Organen für Transplantationen zu verringern.","705",0
"Dazu gehört eine konsequentere Aufklärung und Motivation der Bevölkerung für Organspendeausweise.","705",0
"Ebenso wichtig ist die Verbesserung der Strukturen in den Krankenhäusern, damit Organe bei Vorliegen der notwendigen Bedingungen auch tatsächlich transplantiert werden.","303",0
"Zudem sollte die Organ-Lebendspende erleichtert werden.","303",0
"Die Nachrangigkeit der Lebendspende sollte aus dem Transplantationsgesetz gestrichen und der zulässige Spenderkreis erweitert werden.","303",0
"Lebendspender sollen gegen eventuelle Risiken umfassend abgesichert und bei einem späteren eigenen Organbedarf auf der Warteliste bevorzugt werden.","503",0
"Suchtgefahren wirksam bekämpfen",NA,NA
"Das liberale Menschenbild, das auf freier Selbstbestimmung beruht, verlangt Freiheit von Sucht und Abhängigkeit.","504",0
"Um dies zu erreichen, setzt liberale Drogen- und Suchtpolitik auf die drei Säulen Prävention, Therapie und, wo notwendig, Repression.","504",0
"Der Suchtmittelkonsum in Deutschland führt zu einer großen Zahl vorzeitiger Sterbefälle, zu erheblichen Krankheitshäufungen, großem persönlichen Leid, sozialen Schäden und hohen Kosten für die Gesellschaft.","705",0
"Die legalen Suchtmittel Alkohol und Tabak stellen nach wie vor eine große Herausforderung dar, ebenso wie Medikamentenmissbrauch.","705",0
"Bei den illegalen Drogen ist Cannabis am stärksten verbreitet.","705",0
"Der regelmäßige Konsum von Cannabis lag bei Jugendlichen und jungen Erwachsenen im letzten Jahr bei 2,3 Prozent.","705",0
"Die nichtstoffgebundenen Süchte spielen ebenfalls eine nicht unwesentliche Rolle.","705",0
"Auch von einer zunehmenden Zahl von Online-Spielsüchtigen muss ausgegangen werden.","705",0
"Die FDP setzt sich für eine Sucht- und Drogenpolitik ein, die Menschen ein selbstbestimmtes, unabhängiges Leben ermöglicht.","705",0
"Aufgrund der besonderen Schutzbedürftigkeit von Kindern und Jugendlichen muss die Einhaltung der bestehenden Jugendschutzbestimmungen sichergestellt werden.","706",0
"Oberste Priorität hat für die FDP die Einrichtung flächendeckender Präventionsprogramme.","504",0
"Prävention muss früh, wenn möglich bereits im Kindesalter, einsetzen, damit Suchtkrankheiten erst gar nicht entstehen.","504",0
"Gleichzeitig muss bei denen, die bereits begonnen haben, zu konsumieren, ein frühzeitiger Ausstieg gefördert werden.","705",0
"Bereits bei Jugendlichen finden sich hochriskante Konsummuster exzessiven Trinkens bis zur Alkoholvergiftung.","706",0
"In den letzten Jahren ist die Zahl der Kinder und Jugendlichen, die mit einer Alkoholintoxikation in Krankenhäuser eingeliefert wurden, deutlich gestiegen.","706",0
"Diese Entwicklung muss gestoppt werden.","706",0
"Dabei darf es nicht zu einer Ausweitung der Verbotspolitik kommen.","201",0
"Notwendig ist eine Präventionsstrategie mit angemessener finanzieller Ausstattung.","504",0
"Die Wissenschaft hat gezeigt, dass die Kombination von Information und Aufklärung mit strukturellen Maßnahmen erfolgreich ist.","303",0
"Erwachsene müssen über einen verantwortungsbewussten Umgang mit Suchtmitteln informiert und für ein Vorbildverhalten für Kinder sensibilisiert werden.","504",0
"Suchtkranken muss frühzeitig und umfassend geholfen werden.","705",0
"Besonders Kinder aus suchtkranken Familien müssen mit Hilfeangeboten erreicht werden.","706",0
"Therapieziel ist ein unabhängiges Leben.","705",0
"Die Substitutionsbehandlung mit Methadon hat sich bewährt.","705",0
"Für Schwerstabhängige ist eine Substitutionsbehandlung mit Diamorphin erfolgversprechend.","705",0
"Die FDP setzt sich nach überzeugenden Modellversuchen dafür ein, dass auch diese Substitutionstherapie in die Regelversorgung übernommen wird.","504",0
"Außerdem setzen sich die Liberalen dafür ein, Cannabis in der medizinischen Verwendung zur Schmerzlinderung zuzulassen.","604",0
"Pflege menschenwürdig gestalten",NA,NA
"In Würde gepflegt zu werden ist ein Menschenrecht.","504",0
"Es liegt im Interesse der Pflegebedürftigen und ihrer Angehörigen, dass den Pflegenden wieder mehr Zeit für menschliche Zuwendung und für ihre eigentliche Aufgabe, die Pflege und soziale Betreuung der Pflegebedürftigen, verbleibt, anstatt sich mit der Erfüllung bürokratischer Anforderungen zu beschäftigen.","504",0
"Dafür müssen die Leistungsanbieter konsequent von bürokratischen Hemmnissen entlastet werden.","303",0
"Dies ist nur durch einen Paradigmenwechsel möglich, der an die Stelle einer starren Regulierung von Strukturen und Prozessen die Fokussierung auf das Pflegeergebnis setzt.","303",0
"Leistungsanbieter müssen einen ausreichenden Spielraum haben, um auf die Wünsche der Pflegebedürftigen flexibel reagieren zu können.","401",0
"Die Pflegeversicherung soll für eine finanzielle Grundausstattung sorgen, nicht aber bis ins Kleinste bestimmen, wie oft ein Pflegebedürftiger Anspruch beispielsweise darauf hat, gekämmt oder gewaschen zu werden.","505",0
"Pflegebedürftige sollen ihre Pflege nach ihren eigenen Vorstellungen und Bedürfnissen gestalten können.","401",0
"Dies beinhaltet die Auswahl und Zusammenstellung von Pflegeleistungen.","401",0
"Wer dies nur eingeschränkt oder gar nicht mehr kann, soll hierbei Hilfe erhalten.","503",0
"Wo möglich, soll die Leistungsgewährung als Sachleistung durch eine nach Schwere der Pflegebedürftigkeit differenzierte Geldleistung ersetzt werden.","303",0
"Leistungsanbietern werden so Anreize gesetzt, sich kundenorientiert zu verhalten sowie flexible und nutzerorientierte Angebote zu entwerfen.","401",0
"Die Pflegebedürftigen und ihre Angehörigen brauchen mehr Transparenz über die existierenden Leistungsangebote, ihren Preis und vor allem ihre Qualität.","303",0
"Dabei lässt sich die Qualität der Pflege allein durch Kontrollen nicht verbessern.","303",0
"Vor allem stationäre Pflegeeinrichtungen sollen ein Benchmarking nach bundeseinheitlichen Kriterien durchführen, die sich möglichst nah an der Ergebnisqualität und damit an den Bedürfnissen der Menschen orientieren sollen.","303",0
"Pflegebedürftige können dann besser eine Einrichtung nach Qualitätsaspekten auswählen.","705",0
"Über die Veröffentlichung der Prüfberichte des Medizinischen Dienstes der Krankenkassen (MDK), die noch wenig an der Ergebnisqualität der Pflege orientiert sind, lässt sich dieses Ziel nicht erreichen.","303",0
"Die Stärkung der Selbstbestimmung und Eigenverantwortung der Pflegebedürftigen,","505",0
"der Abbau von Bürokratie","303",0
"und eine verbesserte Transparenz über die Qualität der Pflege verändern die Stellung von Pflegebedürftigen und Angehörigen, die sich nicht mehr als Objekte eines weitgehend planwirtschaftlich organisierten Pflegesystems sehen müssen, sondern als Mittelpunkt und auswählende Kunden in einem humanen Pflegemarkt auftreten können.","401",0
"Die meisten Menschen wollen ihre letzte Lebensphase nicht in einem Pflegeheim zubringen, sondern zu Hause.","705",0
"Benötigt werden deshalb andere Formen der Versorgung in den Regionen.","504",0
"Wohngemeinschaften für Demenzkranke sind ein gutes Beispiel, wie den Bedürfnissen der Menschen besser Rechnung getragen werden kann.","705",0
"Die Finanzierung der Pflegeversicherung muss so umgestellt werden, dass Änderungen im Bevölkerungsaufbau keine Rolle mehr spielen.","303",0
"Die Pflegeversicherung muss aus der demographischen Falle befreit,","303",0
"der im bisherigen Umlagesystem für die nächsten Jahrzehnte drohende dauerhafte Anstieg der Beitragssätze verhindert,","303",0
"eine gute Qualität der Pflege dauerhaft gewährleistet","504",0
"und eine faire Lastenverteilung zwischen den Generationen erreicht werden.","503",0
"Dies ist nach Auffassung der FDP nur über einen gleitenden Übergang in ein kapitalgedecktes und prämienfinanziertes System möglich.","303",0
"Über den Aufbau von eigentumsrechtlich geschützten Altersrückstellungen soll Vorsorge für Zeiten mit höheren Pflegeausgaben getroffen werden.","303",0
"Über einen steuerfinanzierten sozialen Ausgleich soll eine Überforderung bei einkommensunabhängigen Prämien verhindert werden.","503",0
"Ein schneller Reformbeginn tut dabei Not.","303",0
"Aufgrund der demographischen Entwicklung erschwert und verteuert jeder Tag ohne Reform das zu Gunsten der jüngeren Generationen dringend erforderliche Umsteuern in der Pflegeversicherung.","303",0
"Die erforderlichen Verbesserungen wie eine Dynamisierung der Pflegeleistungen und spezielle Leistungen für Demenzkranke können generationengerecht nur über ein demographiefestes Finanzierungssystem finanziert werden.","303",0
"Kurzsichtige Beitragserhöhungen im alten Umlagesystem zur Finanzierung neuer Leistungen für aktuell Pflegebedürftige erhöhen die auf nachfolgende Generationen verschobenen Lasten.","303",0
"Eine ergänzende private Vorsorge für den Pflegefall soll über entsprechende Regelungen im Steuerrecht gefördert werden.","505",0
"Bei einer Reform der gesetzlichen Pflegeversicherung darf es keinen Rückgriff auf die eigentumsrechtlich geschützten Altersrückstellungen der privaten Pflegepflichtversicherung geben.","401",0
"Auch ein Finanzausgleich zwischen privater und gesetzlicher Pflegeversicherung kommt nicht in Betracht.","401",0
"Unfallversicherung weiterentwickeln",NA,NA
"Die FDP setzt sich für mehr Wettbewerb und Kapitaldeckung in der Unfallversicherung ein.","401",0
"Arbeitsunfälle sollen daher künftig von den Unternehmen bei einem von ihnen frei auszuwählenden, privaten Versicherungsunternehmen versichert werden.","401",0
"Berufskrankheiten – mit oft langen Latenzzeiten – werden weiterhin von den Berufsgenossenschaften versichert.","504",0
"Wegeunfälle können, müssen aber nicht mehr vom Arbeitgeber versichert werden.","702",0
"Der Leistungskatalog der Unfallversicherung muss gerechter und zielgenauer gestaltet werden.","303",0
"Im Leistungsrecht sollen Gesundheits- und Erwerbsminderungsschaden klarer getrennt und konkreter als heute berechnet werden, um wirklich schwer Verletzten einen besseren Ausgleich als heute zukommen zu lassen.","705",0
"Unnötiger bürokratischer Aufwand, wie er durch das neu eingeführte Meldeverfahren in der Unfallversicherung erzeugt wurde, soll beseitigt werden.","303",0
"Soziale Dienstleistungen marktwirtschaftlich gestalten",NA,NA
"Aus liberaler Sicht können auch soziale Dienstleistungen am besten im Wettbewerb auf einem Markt erbracht werden.","401",0
"Das senkt die Kosten und hebt die Qualität.","401",0
"Der Sozialmarkt ist heute aber nur scheinbar ein Markt.","401",0
"Die Nachfrager im Sozialmarkt werden staatlicherseits mehr als Leistungsempfänger denn als Kunden gesehen.","401",0
"Das in vielen Bereichen noch vorherrschende Sachleistungsprinzip bewirkt ein vereinheitlichtes Standardangebot.","401",0
"Gleichzeitig verhindern es die bestehenden Anreizstrukturen oft, dass der Kunde zum Kontrolleur der Qualität wird.","401",0
"Stattdessen springt der Staat als Qualitätskontrolleur ein.","401",0
"Die Anbieter leiden unter einer extremen staatlichen Regulierung.","401",0
"Durch Vorgaben des Gesetzgebers wird nicht nur die Finanzierung der Leistungen geregelt, sondern auch in den unternehmerischen Weg ihrer Bereitstellung eingegriffen.","401",0
"Die von der FDP geforderte Aussetzung der Wehrpflicht bedeutet auch das Aus für den Zivildienst.","303",0
"Das Niveau der sozialen Leistungen, die Zivildienstleistende erbringen, soll nach dem Willen der FDP aufrechterhalten werden.","503",0
"Deshalb ist es notwendig, die Strukturen der Sozialdienste bereits heute an die Zeit ohne Zivildienst anzupassen.","303",0
"Sowohl die Dauer von Wehr- und Zivildienst als auch die Zahl der Einberufungen ging im letzten Jahrzehnt kontinuierlich zurück.","303",0
"Damit sank die Zahl verfügbarer Arbeitsstunden der Zivildienstleistenden bereits erheblich, so dass bereits heute Handlungsbedarf besteht.","303",0
"Die FDP will deshalb vorhandene Potentiale für ehrenamtliches Engagement besser erschließen und zum Beispiel mehr Plätze bei den Jugendfreiwilligendiensten (FSJ) schaffen.","606",0
"Dort liegt bereits heute die Nachfrage nach diesen Plätzen weit über dem verfügbaren Angebot.","606",0
"Gleichzeitig müssen mehr reguläre Arbeitsverhältnisse bei den heutigen Einsatzstellen von Zivildienstleistenden eingerichtet werden.","503",0
"Hierfür will die FDP für einen begrenzten Zeitraum Zuschüsse aus dem Bundeshaushalt gewähren, das heißt, die Haushaltsmittel für den Zivildienst sollen für gezielte Beschäftigungsförderung im Sozialbereich","408",0
"und zum Ausbau des bürgerschaftlichen Engagements umgewidmet werden.","606",0
"Die staatliche Finanzierung für soziale Dienstleistungen ist so zu organisieren, dass der Kunde und nicht eine Behörde entscheidet, welche Leistungen für ihn gut sind.","401",0
"Wo immer möglich, sollte die Subventionsfinanzierung von Einrichtungen durch Gutscheinfinanzierung oder Geldleistungen an die zu Unterstützenden abgelöst werden.","401",0
"Subjekt- vor Objektfinanzierung muss Leitlinie sein.","401",0
"Wo dies nicht möglich ist, sind Ausschreibungslösungen zu prüfen.","401",0
"Chancen des Tourismus nutzen",NA,NA
"Die Rahmenbedingungen im Tourismussektor müssen verbessert werden.","408",0
"Er ist eine der wichtigsten Dienstleistungs- und Wachstumsbranchen in Deutschland.","408",0
"Die kleinen Familienbetriebe und mittelständische touristische Unternehmen müssen von der überbordenden Bürokratie entlastet werden.","403",0
"Für die heimischen Gastronomen und Hoteliers haben die Wettbewerbsverzerrungen durch die Mehrwertsteuererhöhung in Verbindung mit der unterschiedlichen Anwendung der verringerten Mehrwertsteuersätze in Europa weiter zugenommen.","402",0
"Zur Herstellung von fairem Wettbewerb müssen auch in Deutschland reduzierte Mehrwertsteuersätze für Hotellerie und Gastronomie eingeführt werden.","402",0
"Auch zukünftig dürfen keine Steuern auf Trinkgeld erhoben werden.","402",0
"Eine Entlastung der Hotellerie bei den Rundfunkgebühren und der Kabelweiterleitung ist überfällig.","402",0
"Die FDP setzt sich für die Verbesserung des touristischen Angebots für Menschen mit Behinderungen ein, um ihre gesellschaftliche Integration sicherzustellen und ihnen insbesondere auch im Freizeit- und Gesundheitsbereich die Möglichkeiten zu eröffnen, die ihrer besonderen Situation entsprechen.","705",0
"Die Berücksichtigung der Belange von Menschen mit Behinderung im Bau- und Verkehrswesen – möglichst wenig Schwellen und Kontrastoptimierung für Sehbehinderte – hilft nicht nur den Menschen mit Behinderung,","705",0
"sondern erleichtert das Schieben des Kinderwagens","603",0
"und hilft gerade auch den Älteren.","706",0
"Angesichts des demographischen Wandels gewinnt Barrierefreiheit eine immer größere Bedeutung für den Tourismussektor.","706",0
"Maritime Wirtschaft als nationale Aufgabe",NA,NA
"Mit einer Nutzung der wirtschaftlichen Potenziale der Küstengebiete kann Deutschland verstärkt zum Gewinner der Globalisierung werden.","410",0
"Die Stärkung der maritimen Wirtschaft stellt deshalb eine nationale Aufgabe dar.","402",0
"Dazu sind bundesweite Anstrengungen erforderlich, um optimale Voraussetzungen für die maritime Wirtschaft in Deutschland zu schaffen","402",0
"und positive gesamtwirtschaftliche Effekte für das ganze Bundesgebiet zu erreichen.","408",0
"Für eine unternehmerische Land- und Forstwirtschaft",NA,NA
"Die FDP will die Rahmenbedingungen für landwirtschaftliche Betriebe verbessern.","703",0
"Sie müssen den wesentlichen Teil ihres Einkommens am Markt erwirtschaften können.","703",0
"Landwirtschaftliche Betriebe sind kapitalintensiv.","703",0
"Sie brauchen daher Planungssicherheit und Verlässlichkeit.","703",0
"Die Entkoppelung der Direktzahlungen von der Produktion folgte der FDP-Forderung nach einer stärkeren Orientierung an den Prinzipien der Sozialen Marktwirtschaft und der Nachhaltigkeit.","403",0
"Heute erhält der Landwirt einen Ausgleich für die in der EU geltenden höheren Standards im Umwelt- und Tierschutz.","703",0
"Diese Zahlungen der EU müssen bis 2013 stabil sein.","703",108
"Die marktwirtschaftliche Umorientierung der Gemeinsamen Agrarpolitik der EU entspricht der von der FDP entwickelten und bereits 2001 verabschiedeten Kulturlandschaftsprämie.","703",108
"Damit haben unternehmerische Landwirte die Chance, sich stärker von staatlicher Bevormundung zu lösen und einen größer werdenden Anteil ihres Einkommens am Markt zu erwirtschaften.","703",0
"Liberale treten für marktwirtschaftliche und faire Wettbewerbsbedingungen ein.","403",0
"Auf dem EU-Binnenmarkt führen nationale Sonderwege dazu, die eigene landwirtschaftliche Produktion in die Nachbarländer zu vertreiben.","108",0
"Deswegen sollen nach den Vorstellungen der FDP Regelungen der EU 1:1 in nationales Recht umgesetzt","703",0
"und ungleiche Steuerlasten wie die Besteuerung des Agrardiesels auf EU-Ebene vereinheitlicht werden.","108",0
"Die Bürokratielasten müssen gemindert werden.","703",0
"Die Regelungen für die Beschäftigung von Saisonarbeitern müssen im Interesse von Obst-, Gemüse- und Weinbauern vereinfacht werden.","703",0
"Landwirte stehen bei der Vermarktung ihrer Produkte der Übermacht der Konzerne des Lebensmitteleinzelhandels gegenüber.","703",0
"Sie brauchen faire Chancen.","703",0
"Molkereien müssen die Möglichkeit erhalten, ihre Produkte gemeinsam zu vermarkten, um auf Augenhöhe mit den Konzernen Preise aushandeln zu können.","703",0
"Nur so kann die schwierige Situation der Milchbauern gemildert werden.","703",0
"Darüber hinaus will die FDP der Landwirtschaft durch politische Vereinbarungen mit anderen Ländern weitere Exportmärkte öffnen.","703",0
"Die FDP unterstützt den Beschluss zum Auslaufen der Milchquote zum 31. Mai 2015.","401",0
"Die Quote hat das Höfesterben nicht aufgehalten.","703",0
"Für eine nachhaltige und effiziente Landwirtschaft bedarf es intensiverer Agrarforschung.","411",0
"Bis 2050 wird ein Wachstum der Weltbevölkerung auf neun Milliarden Menschen erwartet.","411",0
"Nur eine innovative und effiziente Land-, Forst- und Ernährungswirtschaft kann diese sicher und qualitativ hochwertig ernähren.","703",0
"Produktivität und Effizienz dienen der Ernährungssicherung und gleichzeitig dem Umwelt-, Klima- und Verbraucherschutz.","411",0
"Eine zweite grüne Revolution auf dem Acker ist notwendig, um die wachsende Weltbevölkerung zu ernähren und gleichzeitig nachwachsende Rohstoffe für die rohstoffliche und energetische Nutzung zu produzieren.","411",0
"Die Weiterentwicklung der Pflanzenzüchtung und der Züchtung transgener Sorten ist für die Sicherung der Welternährung ebenso wichtig","411",0
"wie die Minderung des Einsatzes von Pflanzenschutzmitteln.","501",0
"Auch die Züchtung schädlings-, salz- und trockenheitsresistenter Sorten sowie von Pflanzen für die rohstoffliche Verwertung muss gefördert werden.","411",0
"Der gesetzliche Rahmen muss diesen Anforderungen angepasst,","411",0
"die vorhandenen gesellschaftlichen Vorbehalte müssen im Dialog abgebaut werden.","411",0
"Zur Steigerung der Produktivität wollen Liberale den technischen Fortschritt nutzen.","411",0
"Dazu zählen moderne Landtechnik, wassersparende Bewässerungssysteme und Betriebsmittel wie Dünge- und Pflanzenschutzmittel.","411",0
"Damit sich technischer Fortschritt möglichst schnell entwickelt und in der Praxis genutzt werden kann, ist die weltweite Stärkung der Agrarforschung eine wichtige Voraussetzung.","411",0
"Der Klimawandel führt zur Ausbreitung bisher unbekannter Schadorganismen (Blauzungenkrankheit, Maiswurzelbohrer).","411",0
"Die Agrarforschung muss darauf vorbereitet sein und rechtzeitig Bekämpfungsstrategien entwickeln.","411",0
"Die FDP tritt für eine effiziente und nachhaltige „High-Tech-Landwirtschaft“ ein.","411",0
"Sie sichert Wertschöpfung im ländlichen Raum und im Bereich der Land- und Ernährungswirtschaft mehr als vier Millionen Arbeitsplätze.","703",0
"Sie ist Impulsgeber für technologische Entwicklungen im Maschinenbau und sichert dadurch Exportmärkte und Arbeitsplätze.","703",0
"Deutschland ist ein landwirtschaftlicher Gunststandort: Böden, Klima und Infrastruktur sind gut und die hervorragend ausgebildeten Landwirte in Deutschland sind Weltspitze.","703",0
"Deutschland ist ein waldreiches Land und hat in Europa die größten Holzvorräte.","703",0
"Eine Förderung der Jagd- und Waldwirtschaft ist daher unerlässlich.","703",0
"Holz ist unser wichtigster nachwachsender Rohstoff.","703",0
"Seine Nutzung als Bauholz und für die Herstellung von Möbeln und Zellstoff, die Erzeugung von Strom und Wärme aus Rest- und Durchforstungsholz ist ein wichtiger Beitrag zum Klimaschutz","501",0
"und stärkt gleichzeitig die regionale Wirtschaft.","408",0
"Die Einkommen der Landwirte aus ihrem Waldbesitz tragen zur Sicherung der Existenz der landwirtschaftlichen Betriebe bei.","703",0
"Sie stärken den ländlichen Raum.","408",0
"Gleichzeitig haben die Wälder eine große Bedeutung für die Naherholung und den Tourismus.","408",0
"In unserem Waldland ist für den Erhalt der Biodiversität die nachhaltige Bewirtschaftung der Wälder eine wichtige Voraussetzung.","501",0
"Liberale treten für bessere Rahmenbedingungen besonders für die privaten Waldbesitzer ein, um die bestehenden Holzreserven in heimischen Wäldern besser auszunutzen.","401",0
"Die Rahmenbedingungen für Forstbetriebsgemeinschaften müssen verbessert,","703",0
"Anreize zum Bauen mit Holz geschaffen werden.","408",0
"Dank eines funktionierenden Jagdsystems, bei dem die Hauptverantwortung für die Wildbewirtschaftung in die Hände der Jäger und Grundeigentümer gelegt ist, ist Deutschland im Vergleich zu anderen Industrienationen ein wildreiches Land.","703",0
"Die Jagdgesetzgebung des Bundes und der Länder gewährleistet den Schutz des Wildes und eine sachgerechte Ausübung der Jagd.","703",0
"Die Jäger sind der Garant für artenreiche und vitale Bestände wildlebender Tiere.","703",0
"Sie sorgen für eine sinnvolle Hege und Pflege sowie Nutzung von Wildtieren und ihrer Produkte sowie für die Verhinderung von Wildschäden, die den Belangen von Naturschutz","501",0
"und Land-und Forstwirtschaft zuwiderlaufen.","703",0
"Die FDP ist gegen eine Unterordnung des Jagdrechts unter das Naturschutzrecht.","703",0
"3. Mehr Bürgerfreiheit durch mehr Vertrauen, Zusammenhalt und Toleranz",NA,NA
"Die FDP ist die Partei der Grundrechte und des Rechtsstaats.","201",0
"Sie verteidigt die Freiheitsrechte der Bürger gegen staatliche Bevormundung und gesellschaftliche Einschränkungen.","201",0
"Freiheit braucht Engagement","201",0
"und muss vor einem regelungswütigen Staat geschützt werden.","201",0
"Freiheit braucht Vertrauen.","201",0
"Vertrauen in eine Gesetzgebung, die den Bürgern nicht mit generellem Misstrauen begegnet und alle unter Generalverdacht stellt.","201",0
"Freiheit braucht Respekt und Toleranz.","201",0
"Respekt vor der Entscheidung, wie man sein Leben lebt.","604",0
"Toleranz zwischen Minderheiten und Mehrheiten.","503",0
"Freiheit braucht Privatheit.","201",0
"Privatheit und Schutz der Intimsphäre gehören zu den Grundfesten eines menschlichen Miteinanders.","201",0
"Eine menschliche Gesellschaft braucht auch Türen, die für den Staat verschlossen bleiben.","201",0
"Freiheit besteht nicht nur, wenn bis zur Grenze des Gesetzes individuelle Freiheit gewährt wird.","201",0
"Die Verfassung selbst muss Freiheit schaffen, bilden, hüten, verteidigen und lehren.","203",0
"Der Zweck der Verfassung ist gerade auch Schutz der Freiheit.","201",0
"Die FDP nimmt die Wertentscheidungen des Grundgesetzes ernst.","203",0
"Sie sind ein zentraler Maßstab liberalen Handelns.","203",0
"In der liberalen Bürgergesellschaft darf kein Zweifel an der Durchsetzung des Rechts bestehen.","605",0
"Das Grundgesetz und die auf ihm beruhenden Einzelgesetze sind Ausdruck eines gesellschaftlichen Konsenses.","203",0
"Der Staat hat daher die Verpflichtung, die in der Verfassung niedergelegten Regeln des gesellschaftlichen Grundkonsenses einzuhalten.","203",0
"Wir stehen für eine Gesellschaftspolitik, die der Freiheit verpflichtet ist.","201",0
"Wir stehen für Innen- und Rechtspolitik, die sich an den Grundrechten orientiert.","201",0
"Wir brauchen die Rückbesinnung auf die Werte der Freiheit.","201",0
"Wir brauchen die Rückkehr zu einer grundrechtsorientierten Innen- und Rechtspolitik.","201",0
"Für eine bürgerrechtsorientierte Innenpolitik",NA,NA
"Ohne Sicherheit ist Freiheit wenig Wert.","605",0
"Dennoch darf Sicherheit nicht zu Lasten von Freiheit entstehen.","201",0
"Eine Gesellschaft ist nicht freier, je intensiver ihre Bürger überwacht, kontrolliert und beobachtet werden.","201",0
"Freiheit und Sicherheit müssen sorgsam ausbalanciert werden.","201",0
"Das gelingt nur durch eine intelligente Innenpolitik, die auf Verhältnismäßigkeit achtet.","201",0
"In den letzten elf Jahren haben die Regierungen gegen den Widerstand der FDP immer mehr Freiheitsbeschränkungen durchgesetzt.","201",0
"Mehr als 100 neue Gesetze allein im Bereich der Innen- und Rechtspolitik mit immer neuen Eingriffsbefugnissen wurden verabschiedet.","201",0
"Seit 1998 hat ein dramatischer Abbau von Bürgerrechten stattgefunden.","201",0
"Das Bundesverfassungsgericht musste als Reparaturbetrieb eines grundrechtsblinden Gesetzgebers zahlreiche Gesetze stoppen oder gar aufheben.","201",0
"Die FDP steht für eine neue Innenpolitik, die Vertrauen zurückgewinnt.","305",0
"Eine grundrechtsorientierte Innenpolitik achtet die Werteordnung des Grundgesetzes.","203",0
"Eine grundrechtsorientierte Innenpolitik schafft Sicherheit, ohne Freiheit zu beschädigen.","201",0
"Privatheit ist der Kern persönlicher Freiheit.","201",0
"Die FDP setzt sich für ein modernes, leicht verständliches, übersichtliches und effektives Datenschutzrecht ein.","201",0
"Sie strebt die Verankerung allgemeiner Datenschutzgrundsätze in nur einem Gesetz an.","201",0
"An die Stelle von hunderten von speziellen Gesetzen soll ein neues Bundesdatenschutzgesetzbuch treten.","201",0
"Für die FDP muss der Grundsatz der Datensparsamkeit im öffentlichen wie im nichtöffentlichen Bereich konsequent umgesetzt werden.","201",0
"Hierzu muss auch jeder Einzelne seinen Beitrag leisten, indem er sparsam und verantwortungsvoll mit seinen personenbezogenen Daten umgeht.","201",0
"Der Staat hat ihn hierbei durch Regelungen zu unterstützen, die Selbstdatenschutz ermöglichen.","201",0
"Datenschutz gehört ins Grundgesetz.","201",0
"Das Grundrecht auf informationelle Selbstbestimmung muss im Grundgesetz ausdrücklich verankert werden,","201",0
"ebenso das Grundrecht auf Gewährleistung der Vertraulichkeit und Integrität informationstechnischer Systeme.","201",0
"Die FDP setzt sich dafür ein, die Potenziale des Marktes und der Technik für den Datenschutz zu nutzen.","201",0
"Moderner Datenschutz muss datenschutzgerechte Technik fordern und fördern.","201",0
"Um den Verbrauchern eine Orientierung zu geben, fordert die FDP die Errichtung einer „Stiftung Datenschutz“.","403",0
"Sie soll Produkte und Dienstleistungen unter Datenschutzgesichtspunkten vergleichen und bewerten.","403",0
"Das Bundesdatenschutzgesetz soll konkretisiert werden.","201",0
"Stellen, die personenbezogene Daten erheben, müssen den jeweiligen Stand der Technik beachten.","201",0
"Die FDP setzt sich dafür ein, die Zersplitterung der datenschutzrechtlichen Aufsichtslandschaft zu beenden","303",0
"und die Unabhängigkeit der Kontrollstellen zu stärken.","303",0
"Auf Bundesebene strebt die FDP an, dem Bundesbeauftragten für den Datenschutz und Informationsfreiheit den Status einer obersten Bundesbehörde zu verleihen.","201",0
"Staatliche Datenschutzkontrollstellen müssen die Möglichkeit erhalten, die Löschung von Daten anzuordnen, die widerrechtlich verarbeitet oder weitergegeben wurden.","201",0
"Verstöße gegen den Datenschutz dürfen sich nicht lohnen.","201",0
"Sanktionsmöglichkeiten müssen ausgeschöpft und gegebenenfalls erweitert werden.","605",0
"Außerdem sind Maßnahmen notwendig, die bei den Marktteilnehmern selbst ansetzen.","403",0
"Darüber hinaus streben wir ein Haftungssystem an, das dazu anhält, durch ein effizientes Datenschutzmanagement Haftungsrisiken zu vermeiden, zum Beispiel durch Datenschutzgütesigel oder Datenschutzaudits.","201",0
