"content","cmp_code","eu_code"
"Der Straßenverkehr kann und muss umweltfreundlicher gestaltet werden: von der weiteren Reduzierung des Kraftstoffverbrauchs bis zu geräuscharmen Fahrbahnbelägen.","501",0
"Ein generelles Tempolimit auf Autobahnen lehnen wir ab.","411",0
"Verkehrssicherheit hat für uns Priorität.","411",0
"Jedes Unfallopfer ist eines zu viel.","705",0
"Wir setzen deshalb auf modernste Sicherheitstechnik für alle Verkehrsträger – ohne Bevormundung der Bürger.","411",0
"Im Dialog mit der Verkehrswirtschaft werden wir deshalb für die Optimierung der Sicherheitssysteme werben.","411",0
"Der Wohlstand in Deutschland basiert auf der Einbindung in die internationalen Handelsströme.","411",0
"Wir wollen, dass der Logistikstandort Deutschland seine herausragende Stellung im Herzen Europas noch weiter ausbaut.","411",0
"Deutschland darf nicht nur reines Transitland mitten in Europa sein, sondern muss auch in Zukunft an der Wertschöpfung im Handel und in der Logistik teilhaben.","411",0
"Wir werden die Verkehrsträger durch gezielte Investitionen in Infrastruktur und Umschlagstechnik marktorientiert verknüpfen und Schnittstellen optimieren.","411",0
"Dazu werden wir Deutschlands Rolle als führender Standort für Telematik- und Verkehrsmanagementsysteme stärken.","411",0
"Wir werden die Innovations- und Marktpotenziale im Zusammenhang mit dem Satelliten- Navigationssystem Galileo konsequent nutzen.","411",0
"Wir werden den „Masterplan Güterverkehr und Logistik“ weiterentwickeln, um die Effizienz des Güterverkehrssystems zu steigern und maximalen Nutzen für den Logistikstandort Deutschland zu erreichen.","411",0
"Wir wollen dadurch auch die Einbindung in die transeuropäischen Netze verbessern.","411",0
"Der Luftverkehr ist Mobilitätsfaktor und Jobmotor für Deutschland.","411",0
"Die „Initiative Luftverkehr“ hat sich als wichtiges Instrument im Zusammenspiel von Politik und Wirtschaft bewährt und wird fortgesetzt.","411",0
"Gerade für eine weltweit wettbewerbsfähige Wirtschaft braucht Deutschland ein Netz gut erreichbarer Flughäfen.","411",0
"Wir werden die Kapazitäten der Flughäfen dem zukünftigen Wachstum anpassen.","411",0
"Wir wollen den Öffentlichen Personennahverkehr als Bestandteil der Daseinsvorsorge stärken.","411",0
"Das Schienennetz muss für alle Anbieter diskriminierungsfrei zugänglich sein.","401",0
"Durch Wettbewerb ergeben sich für Staat und Kunden enorme Optimierungs- und Einsparpotenziale, die wir nutzen wollen.","403",0
"Auch im ländlichen Raum muss ein öffentliches Verkehrsangebot vorgehalten werden, weil viele Bürger gerade dort darauf angewiesen sind.","411",0
"CDU und CSU wollen die 1994 begonnene Bahnreform auf ihrem erfolgreich eingeschlagenen Weg weiterführen.","401",0
"Im Sinne einer Teilprivatisierung müssen Schienennetz und Bahnhöfe in der Hand des Bundes bleiben.","413",0
"Politische Infrastrukturverantwortung muss wieder stärker berücksichtigt werden.","411",0
"Wir brauchen eine kundenorientierte und leistungsfähige Bahn in Deutschland.","411",0
"Wir werden die Schienenwege bedarfsgerecht und flächendeckend erhalten und ausbauen.","411",0
"Den Wettbewerb auf der Schiene werden wir stärken und dazu die Kompetenzen der Bundesnetzagentur erweitern.","403",0
"Wir werden die Leistungsfähigkeit des deutschen Wasserstraßennetzes und der Binnenschifffahrt stärken.","411",0
"Flussbauvorhaben müssen umweltverträglich sein und den Hochwasserschutz berücksichtigen.","501",0
"Wir wollen in der maritimen Verbundwirtschaft den Standort Deutschland stärken","402",0
"und die Seeschifffahrt unter deutscher Flagge fördern.","402",0
"Wir wollen die Hinterlandanbindung der deutschen Seehäfen verbessern.","411",0
"Wir wollen Deutschlands Stellung in den europäischen Verkehrsnetzen stärken.","411",0
"Dazu müssen die seit langem vereinbarten Strecken der „Transeuropäischen Netze“ mit Nachdruck verwirklicht werden – wie etwa die Schienenverbindungen Paris-Stuttgart-Wien, Budapest- Prag-Nürnberg/Dresden und Berlin- München-Brenner.","411",0
"Wir wollen das Konzept der Transeuropäischen Netze um eine leistungsfähige Verbindung von der Ost- und Nordsee bis an die Adria und das Schwarze Meer ergänzen.","411",0
"Wir stehen dafür, dass Wohnungsbau und Stadtentwicklung in Deutschland einen hohen Stellenwert genießen.","411",0
"Der Wohnungsbau ist in Deutschland in einigen Regionen stark unter das für einen ausgeglichenen Wohnungsmarkt notwendige Neubauniveau abgesunken, so dass es zumindest in einigen Ballungsräumen wieder Angebotsengpässe gibt.","411",0
"Ein ausreichender Neubau von Wohnungen ist auch in Zukunft dringend erforderlich.","411",0
"Das erleichtert es, die konjunktur- und klimapolitischen Ziele zu erreichen.","411",0
"Auch die Wohneigentumsbildung weist im internationalen Vergleich weiterhin einen deutlichen Rückstand auf.","401",0
"CDU und CSU wollen, dass mehr Menschen sich den Wunsch nach Wohneigentum erfüllen können.","503",0
"I.3 Energie – sicher, sauber und bezahlbar",NA,NA
"Deutschland braucht eine nationale Energiestrategie.","404",0
"Deutsche Energiepolitik muss ihren Beitrag zu einer sicheren, wirtschaftlichen und klimafreundlichen Energieversorgung leisten.","408",0
"Starke Preisschwankungen zeigen, wie drängend die Probleme der Energieversorgung sind.","408",0
"Der weltweit wachsenden Nachfrage stehen begrenzte fossile Ressourcen gegenüber.","408",0
"Hinzu kommen die vom Menschen verursachten Klimaveränderungen und die politische Instabilität wichtiger Erdöl und Erdgas exportierender Länder.","408",0
"Wir müssen Abhängigkeiten verringern,","408",0
"Energie effizienter nutzen","501",0
"und erneuerbaren Energien zum Durchbruch verhelfen.","501",0
"Die Herausforderungen des Klimawandels und der Rohstoffverknappung bieten Zukunftschancen, gerade auch für die deutsche Wirtschaft.","411",0
"Unser Ziel muss es sein, unsere weltweit führende Rolle in der gesamten Bandbreite der Energie- und Klimaschutztechnologien weiter auszubauen.","411",0
"Wir setzen uns für einen breiten und klimafreundlichen Energiemix ein","408",0
"und wollen, dass Deutschlands Energie-Importe auf möglichst viele Länder verteilt sind, um einseitige Abhängigkeiten zu vermeiden.","408",0
"Wir setzen dabei auch auf fossile Energiequellen, die effizient und klimaschonend genutzt werden können und müssen.","408",0
"Deutschland braucht voll funktionsfähige Transportnetze für Strom und Gas.","411",0
"Das deutsche Stromverbundnetz muss zum Baustein eines europaweiten Stromtransportnetzes ausgebaut werden.","411",0
"Wir werden nationale Engpässe beseitigen","411",0
"und die nötigen grenzüberschreitenden Kuppelstellen schaffen.","411",0
"Wir wollen, dass aus den derzeit vier Netzregelzonen ein einheitliches deutsches Netzregelsystem wird,","411",0
"wobei eine staatliche Beteiligung nicht zielführend ist.","401",0
"Für die weitere Integration der erneuerbaren Energien in das Verbundnetz sind dringend Ausbaumaßnahmen im Höchstspannungsübertragungsnetz notwendig.","411",0
"Wir wollen die Rahmenbedingungen für eine möglichst schnelle Modernisierung des konventionellen Kraftwerkparks verbessern.","411",0
"Die dezentrale Energieversorgung wollen wir stärken, etwa durch Anlagen mit Kraft-Wärme-Kopplung, um Stromproduktion und Stromverbrauch nahe zueinander zu bringen.","411",0
"Damit senken wir Leitungsverluste.","411",0
"Zudem kann die Technologie zur Abscheidung und Speicherung von CO2 (CCS) einen wichtigen Beitrag zur klimafreundlichen Nutzung fossiler Energieträger leisten.","411",0
"Der Bau neuer konventioneller Kraftwerke, die Ertüchtigung und der Ausbau der Energienetze und auch der Ausbau erneuerbarer Energien stoßen zunehmend auf Akzeptanzprobleme in der Umgebung geeigneter Standorte.","411",0
"Die Aufklärungsarbeit über energiepolitische Zusammenhänge muss daher verstärkt werden.","411",0
"Wir werden durch die Erarbeitung und ständige Fortschreibung eines „Energie-Atlas Deutschland“ regionale und lokale Potenziale erneuerbarer Energien aufzeigen.","501",0
"Ziel ist die intelligente Vernetzung der Energieerzeugungsstellen und Verbraucher.","411",0
"Parallel dazu möchten wir auch im Bereich fossiler Energieträger Rahmenbedingungen für eine verbrauchsnahe und bedarfsgerechte Energieerzeugung setzen.","408",0
"Erneuerbare Energien bieten große Chancen im Hinblick auf umweltverträgliches und klimaschonendes Wachstum,","501",0
"innovative Geschäftsfelder,","411",0
"neue Arbeitsplätze","408",0
"und Wertschöpfung im ländlichen Raum.","408",0
"Wir haben uns ehrgeizige Ziele im Bereich des Ausbaus erneuerbarer Energien (20 Prozent bis 2020) gesetzt.","501",0
"Wir wollen unseren Beitrag zu einer höheren Wirtschaftlichkeit und Grundlastfähigkeit leisten.","408",0
"Wi r wollen den bisher überwiegend quantitativen Ausbau der Erneuerbaren Energien weiterentwickeln.","501",0
"Wir streben einen qualitativen Ausbau an, insbesondere durch eine zukunftsfähige Strominfrastruktur unter Einschluss „Intelligenter Stromnetze“ und Speichertechnologien.","411",0
"Das bewährte Erneuerbare- Energien-Gesetz werden wir weiterentwickeln und an dem Ziel einer wirtschaftlichen und bedarfsgerechten Energieversorgung ausrichten.","408",0
"Die Kernenergie ist ein vorerst unverzichtbarer Teil in einem ausgewogenen Energiemix.","408",0
"Wir verstehen den Beitrag der Kernenergie zur Stromversorgung als Brückentechnologie, weil heute klimafreundliche und kostengünstige Alternativen noch nicht in ausreichendem Maße verfügbar sind.","408",0
"Daher streben wir eine Laufzeitverlängerung der sicheren deutschen Anlagen an.","408",0
"Einen Neubau von Kernkraftwerken lehnen wir ab.","501",0
"Der größte Teil des zusätzlich generierten Gewinns aus der Laufzeitverlängerung der Kernkraftwerke soll nach einer verbindlichen Vereinbarung mit den Energieversorgungsunternehmen zur Forschung im Bereich der Energieeffizienz und der erneuerbaren Energien","411",0
"sowie zur Senkung der Strompreise genutzt werden.","403",0
"Eine verantwortungsvolle Nutzung der Kernenergie beinhaltet auch die sichere Endlagerung radioaktiver Abfälle.","501",0
"CDU und CSU wollen eine sofortige Aufhebung des Moratoriums zur Erkundung des Standortes Gorleben, um so schnell wie möglich die Zwischenlager an den Kraftwerken auflösen zu können.","408",0
"Der Bund bekennt sich zu seiner Verantwortung für die Endlager.","408",0
"Im Zusammenhang mit den Lagerstätten muss alles getan werden, um die Sicherheit der Bevölkerung zu gewährleisten.","501",0
"Die Steigerung der Energieeffizienz bietet viele ungenutzte Potenziale.","411",0
"Mit Hilfe moderner Energie-Technologien muss es gelingen, die Entwicklung des wirtschaftlichen Wachstums von dem Ressourcenverbrauch weiter abzukoppeln.","411",0
"Die Forschung an effizienten Technologien muss stärker gefördert werden.","411",0
"Wir wollen gemeinsam mit der Wirtschaft ein „Aktionsbündnis Energieeffizienz“ anstoßen.","501",0
"Dazu gehören unter anderem allgemeine Informations- und Aufklärungskampagnen, Beratungen über Stromsparmöglichkeiten und Möglichkeiten zur Einführung individueller Stromtarife.","501",0
"Wir wollen die erfolgreichen KfW-Programme zu energetischen Gebäudesanierung weiterführen und flexibler gestalten.","501",0
"Der Gebäudebereich bietet große Effizienzsteigerungspotenziale.","501",0
"Neben einer flexibleren Gestaltung der Förderinstrumente zur energetischen Gebäudesanierung müssen Anreize zur Modernisierung des Heizungsbestandes gesetzt werden.","501",0
"Wir wollen die Energiekompetenz der Verbraucher stärken: durch eine verstärkte Umweltbildung und mehr Beratungsangebote, durch eine klare Kennzeichnung des Energieverbrauchs und transparente Stromzähler.","403",0
"Wir wollen mit marktkonformen Mitteln die Verbreitung energiesparender Geräte fördern.","403",0
"Wir sprechen uns für anspruchsvolle Höchstverbrauchsstandards, Anreize für die Anschaffung besonders energiesparender Geräte und für Stromeffizienz als Kriterium der öffentlichen Beschaffung aus.","501",0
"Wir wollen eine „Effizienzstrategie Mittelstand“, die auf eine verbesserte Aufklärung zielt sowie zinsverbilligte Darlehen und Zuschüsse für Energieeffizienzmaßnahmen bereitstellt.","501",0
"Wir treten für eine breit angelegte, technologieoffene Energieforschung ein.","411",0
"Wir wollen die Weichen stellen, dass Deutschland Weltmarktführer bei klimaschonenden Energieträgern und Klimaschutztechnologien in allen Bereichen wird.","411",0
"Hierzu gehören saubere Gas- und Kohlekraftwerke, aber auch die Forschung im Bereich der Erneuerbaren, der Kerntechnik und der Geothermie.","411",0
"Im Bereich der Kernforschung ist für uns die Förderung deutscher Sicherheitskompetenz als Beitrag zur Sicherheit kerntechnischer Anlagen weltweit von hoher Bedeutung.","411",0
"Die Forschung an Speichertechnologien muss ein Schwerpunkt im Bereich der Förderung regenerativer Energieformen sein.","411",0
"Wir werden das Zukunftsprojekt Elektromobilität mit der dazu notwendigen Infrastruktur beschleunigen – als Beitrag dazu, Energieeffizienz, Klimaschutz und Mobilität in Einklang zu bringen.","411",0
"Forschung und Entwicklung in den Bereichen Batterie, Brennstoffzelle und Leichtbau müssen stärker gefördert werden.","411",0
"Industrie, Wissenschaft und Politik müssen eine Strategie für Zukunftstechnologien des Automobils entwerfen.","411",0
"Die gegenwärtige Aufteilung der energiepolitischen Entscheidungskompetenzen auf unterschiedliche Politikfelder verhindert Energiepolitik aus einem Guss.","303",0
"Um eine größere Planungs- und Finanzierungssicherheit in der Energiepolitik zu erreichen, wollen wir die Kompetenzen innerhalb der Bundesregierung bündeln.","303",0
"Energiepreise dürfen die Substanz des Wirtschaftsstandortes Deutschlands nicht gefährden","408",0
"oder Energie zu einer sozialen Frage machen.","503",0
"Genauso wie wir daher eine weitere Verteuerung von Energie vermeiden wollen, müssen wir im Energiesektor die Voraussetzungen für einen funktionierenden Wettbewerb setzen.","403",0
"I.4 Faire Regeln für internationale Finanzmärkte und Weltwirtschaft",NA,NA
"CDU und CSU setzen auf die Soziale Marktwirtschaft auch als Ordnungsmodell der internationalen Finanz- und Wirtschaftsordnung.","403",0
"Die weltweite Finanzmarkt- und Wirtschaftskrise hat deutlich gemacht, dass die internationalen Märkte eines weltweiten ordnungspolitischen Rahmens bedürfen, der mit den Innovationen auf den Finanzmärkten Schritt hält.","107",0
"Für uns ist klar: Globale Probleme bedürfen global abgestimmter Lösungen.","107",0
"Hierzu müssen die Abstimmungen zwischen Staaten und Staatengruppen intensiviert, aber auch multilaterale Institutionen gestärkt werden:","107",0
"Die europäisch und international abgestimmten Maßnahmen zur Stabilisierung des Finanzmarktes sind der erste Baustein für eine neue Finanzmarktverfassung.","107",0
"Als zweiter Schritt muss nun eine zügige Umsetzung der europäischen und internationalen Beschlüsse zur Vermeidung zukünftiger Finanzmarktkrisen folgen.","107",0
"Wir werden auf international einheitliche Standards der Regulierung und Überwachung dringen.","107",0
"Deutschland wird an einer intensiven Zusammenarbeit der Aufsichtsbehörden konstruktiv mitwirken.","107",0
"Wir werden die Bankenaufsicht in Deutschland unter einem Dach zusammenführen.","303",0
"In der Europäischen Union müssen die Aufsichtsbehörden im Rahmen der Europäischen Zentralbank so zusammengeführt werden, dass für eine effiziente Aufsicht sowie gemeinsame Krisenprävention und Krisenbewältigung gesorgt ist.","303",108
"Wir streben eine Überarbeitung der internationalen Standards zur Rechnungslegung an.","107",0
"Wir setzen uns dafür ein, aus europäischer Tradition ein Modell zu entwickeln, das sich vom bisherigen angloamerikanisch geprägten unterscheidet.","108",0
"Das vom ehrbaren Kaufmann zu beachtende Prinzip der Vorsicht und Vorsorge muss Bewertungsmaxime sein.","403",0
"Wir werden uns dafür einsetzen, die Vorgaben des Baseler Ausschusses zur Bankenaufsicht zu stärken.","403",0
"Sie müssen so geändert werden, dass nicht prozyklisch wirkende Regeln Krisen verschärfen","403",0
"– und sie müssen dann auch tatsächlich international verbindlicher Standard werden.","107",0
"Wir streben eine wirksamere Bankenregulierung an.","403",0
"Für Kreditzusagen an eine nicht konsolidierte Zweckgesellschaft müssen grundsätzlich die gleichen Eigenkapitalvorschriften gelten wie für Aktiva vergleichbaren Risikos in der Bilanz.","403",0
"Institute, die verbriefte Finanzprodukte vertreiben, müssen einen bestimmten Teil davon in den eigenen Bilanzen behalten, um eine vernünftige Risikobewertung sicherzustellen.","403",0
"Wir dringen bei den Rating-Agenturen auf Trennung von Bewertung und Beratung.","403",0
"Europäisch wie international muss eine Aufsicht über Rating-Agenturen geschaffen werden, die Standards für die Risikobewertung und die Vergabe von Bonitäts- Urteilen setzt und ihre Einhaltung überwacht.","403",108
"Wir befürworten, dass Bundesbank und Europäische Zentralbank regelmäßig und nach transparenten Kriterien Bewertungen über die Arbeit der Rating-Agenturen veröffentlichen.","403",0
"Wir werden daran mitwirken, dass es in Zukunft eine europäische Rating-Agentur gibt.","108",108
"Wir werden für Finanzinvestoren mehr Transparenz durchsetzen.","403",0
"Ihre Geschäftslage und ihre Verschuldungsposition müssen aus ihrer Rechnungslegung klar erkennbar sein.","403",0
"Hedge Fonds sind einem international abgestimmten Regelwerk zu unterwerfen.","403",108
"Wir setzen uns in den WTO-Verhandlungen für einen fairen Ausgleich mit den Entwicklungsländern ein.","107",0
"Wir wollen bessere Rahmenbedingungen für die Teilhabe der Entwicklungsländer am Welthandel.","107",0
"Dabei treten wir für wirksame Regeln zum Schutz des geistigen Eigentums","403",0
"und für weltweit geltende angemessene Gesundheits-, Tierschutz- und Umweltstandards ein.","501",0
"Soziale Mindeststandards müssen eingehalten werden.","201",0
"Wir streben einen Abschluss der Doha- Runde an, um Handelsbarrieren abzubauen und Märkte zu öffnen.","407",0
"Wir bekennen uns zum Grundsatz des freien Welthandels und lehnen Protektionismus ab.","407",0
"Wir werden Handels- und Wettbewerbsverzerrungen auf den internationalen Märkten konsequent entgegentreten.","407",0
"I.5 Sozial ist, was Arbeit schafft",NA,NA
"Arbeit ist die zentrale Quelle von Einkommen sowie materiellem und immateriellem Wohlstand.","408",0
"Arbeitsteilige Gesellschaften bieten die Chance für Wohlstand und ein gutes Leben.","408",0
"Das Thema Arbeit ist mit Hoffnungen und Befürchtungen gleichermaßen verbunden.","701",0
"Es ist die Hoffnung des Einzelnen, seinen Arbeitsplatz zu behalten, einen neuen zu finden oder Entwicklungs- und Aufstiegsmöglichkeiten für sich und seine Kollegen zu erkennen.","701",0
"Befürchtungen in einer Krisenzeit bestehen hingegen vor dem Verlust des Arbeitsplatzes, schwindenden Kontakten, Aufstiegs- und Beschäftigungsperspektiven sowie sinkenden Einkommen.","701",0
"Jetzt kommt es darauf an, auch mit kurzfristig wirkenden, pragmatischen Maßnahmen Arbeitsplätze zu erhalten und neue zu schaffen.","408",0
"Gleichzeitig geht es uns um mittel- und langfristig wirkende Politik, die dazu führt, dass sich die Beschäftigungsperspektiven verbessern.","408",0
"CDU und CSU bekennen sich zur Tarifautonomie zum fairen Ausgleich der Interessen zwischen Arbeitgebern und Arbeitnehmern.","405",0
"Wir wollen die Tarifautonomie als ein Garant für die Stabilität des Standortes Deutschland stärken.","405",0
"Sie gehört unverzichtbar zum Ordnungsrahmen der Sozialen Marktwirtschaft.","403",0
"Der wichtigste Ansatzpunkt ist dabei, dass die Lohnfindung nicht verstaatlicht wird, sondern Aufgabe der Tarifpartner bleibt.","405",0
"Wer Vollzeit arbeitet, soll in der Regel von seinem Einkommen leben können.","701",0
"Das werden wir beim Arbeitnehmerentsendegesetz weiter gewährleisten.","701",0
"Mit dem Mindestarbeitsbedingungsgesetz greifen wir dort ein, wo keine Tarifbindung vorhanden ist.","701",0
"Zur Verhinderung von Lohndumping wollen wir das Verbot sittenwidriger Löhne gesetzlich klarstellen.","701",0
"CDU und CSU gewährleisten Mindesteinkommen für alle in Deutschland.","503",0
"Das für ein menschenwürdiges Leben notwendige Einkommen sichert nicht ein einheitlicher, gesetzlicher Mindestlohn, sondern, wo dies erforderlich ist, eine Kombination aus fairen Löhnen und ergänzenden staatlichen Leistungen.","504",0
"Für uns gilt: Wer arbeitet, muss mehr haben, als wenn er nicht arbeitet.","503",0
"Ein Mindesteinkommen macht Arbeit gerade auch für die Arbeitsuchenden ohne Berufsabschluss oder mit geringer Qualifikation,","705",0
"aber auch für Ältere in Unternehmen attraktiver.","706",0
"Mit dem Mindesteinkommen gelingt es, Arbeitsplätze zu sichern und zu schaffen – mit dem Mindestlohn werden Arbeitsplätze zerstört.","408",0
"Die Mini-Jobs sollen erhalten bleiben.","701",0
"Unser Ziel bleibt die Stabilisierung der Lohnzusatzkosten.","408",0
"Damit begegnen wir der Verlagerung von Arbeitsplätzen ins Ausland oder in die Schwarzarbeit.","408",0
"Gleichzeitig stärken wir die finanziellen Möglichkeiten gerade von personalintensiven Unternehmen und von Arbeitnehmern.","402",0
"CDU und CSU bekennen sich zu Deutschland als Industrie- und Hochtechnologiestandort, der die Herausforderungen des internationalen Wettbewerbs annimmt.","411",0
"Wir werden den dafür notwendigen Technologiewandel, wie zum Beispiel im Bereich der Automobilindustrie, politisch mit Nachdruck unterstützen.","411",0
"Denn die Beschäftigungsperspektiven von vielen Millionen Menschen sind damit eng verknüpft.","408",0
"Wir wollen mehr Sicherheit für Arbeitnehmer, die ihren Arbeitsplatz verlieren und wegen der weltweiten Krise keinen neuen Arbeitsplatz finden können.","701",0
"Die Förderung der privaten Altersvorsorge ist eine wichtige Maßnahme zur Verhinderung einer zukünftigen Altersarmut von breiten Bevölkerungsschichten.","401",0
"Deswegen ist der Freibetrag beim Schonvermögen im SGB II pro Lebensjahr wesentlich zu erhöhen.","503",0
"Bedingung dabei ist, dass das Altersvorsorgevermögen erst mit Eintritt in den Ruhestand verfügbar ist.","503",0
"Zusätzlich wollen wir die selbstgenutzte Immobilie umfassender schützen.","503",0
"Wir stehen für eine effektive und effiziente Arbeitsmarktpolitik, die Arbeitslose dabei unterstützt, rasch wieder eine Stelle zu finden.","303",0
"Wir begegnen den Sorgen vieler Menschen vor Abstieg und Überforderung, indem wir marktgerechte Arbeitsplätze fördern statt Arbeitslosigkeit zu finanzieren.","408",0
"Das Prinzip des „Förderns und Forderns“ wird weiter Maßstab unseres Handelns sein.","305",0
"Nur Maßnahmen, die Arbeitslose wirksam in Beschäftigung mit Perspektive bringen, sollen fortbestehen.","701",0
"Wir brauchen eine gut arbeitende Bundesagentur für Arbeit (BA).","303",0
"Die verbesserte Arbeitsvermittlung und die weiteren Maßnahmen der Arbeitsmarktpolitik tragen zur sozialen Stabilität bei.","503",0
"Dennoch ist der Weg der Verbesserung auch in der BA nicht abgeschlossen.","303",0
"Gerade in Zeiten, in denen die Arbeitslosigkeit wieder steigt, muss die BA noch besser werden, um noch mehr Menschen den Weg zurück in das Erwerbsleben zu ermöglichen.","303",0
"Der demografische Wandel eröffnet neue Berufsperspektiven.","408",0
"Besonderes Augenmerk ist auf Beschäftigungsperspektiven in personenbezogenen Dienstleistungen, wie etwa dem „Dienst am Menschen“ zu legen.","408",0
"Wir widmen dem „Dienst am Menschen“ ein Zukunftsprojekt.","408",0
"Gerade hier gilt für uns: „Qualifizierung geht vor Zuwanderung.“","601",0
"Wir werden die Attraktivität der Berufsgruppe der Kranken- und Altenpfleger steigern","701",0
"und Umschulungsprogramme in diese Berufsgruppe stärken.","701",0
"Wir wollen Weiterbildungsmaßnahmen für die Pflege von Angehörigen ausbauen und fördern.","411",0
"Wir streben eine Erhöhung der Erwerbsbeteiligung vor allem von Älteren und Frauen an","503",0
"und ermutigen zu mehr Bildungs- und Weiterbildungsanstrengungen.","411",0
"Wir werden die Programme zur Eingliederung Älterer in den Arbeitsmarkt konsequent fortführen.","706",0
"Wir wollen den Beruf der Erzieherinnen und Erzieher attraktiver gestalten","701",0
"und einen Schwerpunkt auf Weiterbildung setzen.","411",0
"Der Ausbau der Betreuungs- und Bildungsangebote für Kinder wird neue Berufschancen eröffnen.","701",0
"Wir wollen Mitarbeiterinnen und Mitarbeiter vor Bespitzelungen an ihrem Arbeitsplatz wirksam schützen.","201",0
"Soweit gesetzliche Regelungen notwendig sind, um den Schutz der Privatsphäre der Mitarbeiter zu gewährleisten, werden wir diese durchsetzen.","201",0
"Schwerpunkt der Grundsicherung für Arbeitsuchende muss das Bemühen um Qualifizierung und Vermittlung sein.","701",0
"Wir wollen in der Grundsicherung für Arbeitsuchende die Anreize zur Arbeit durch die Neuordnung der Hinzuverdienstregelungen","503",0
"sowie eine konsequente Missbrauchsbekämpfung verstärken.","702",0
"Die Grundsicherung für Arbeitsuchende soll den Prinzipien des Förderns und Forderns entsprechen.","503",0
"Wir halten an dem Prinzip fest, dass die Betreuung von Menschen, die langzeitarbeitslos sind, in enger Kooperation zwischen den Kommunen und der BA erfolgt.","303",0
"Die Leistungen sollen dabei aus einer Hand erfolgen.","303",0
"Dazu werden wir Organisationsstrukturen schaffen, die effizient und ideologiefrei die organisatorische Kompetenz der BA und die gerade bei der Bekämpfung der Langzeitarbeitslosigkeit wichtigen örtlichen Kenntnis der Kommunen verbinden.","303",0
"Dazu zählt auch unser Bekenntnis zu Optionskommunen.","301",0
"Arbeit hat gerade für Menschen mit Behinderung einen besonderen Stellenwert.","705",0
"Wir wollen Menschen mit Behinderung mit fein gesteuerten Eingliederungszuschüssen unterstützen, auf dem ersten Arbeitsmarkt eine Beschäftigung zu finden.","705",0
"Alternative Beschäftigungsmöglichkeiten in Berufsbildungswerken und Berufsförderungswerken sind wichtige Eckpfeiler unserer Sozialpolitik.","705",0
"Deutschlands leistungsfähige öffentliche Verwaltung ist ein wichtiger Standortvorteil.","303",0
"Der Öffentliche Dienst ist dank seiner engagierten, am Gemeinwohl orientierten Mitarbeiterinnen und Mitarbeiter ein starkes Stück Deutschland.","303",0
"Wir stehen zum Berufsbeamtentum","303",0
"und wollen Tarifverträge für den Öffentlichen Dienst und Beamtenrecht im Gleichklang weiterentwickeln.","303",0
"I.6 Verlässliche Versorgung im Alter sichern",NA,NA
"CDU und CSU haben seit 2005 erfolgreich eine Politik verfolgt, durch die der Generationenvertrag auf eine solidere Basis gestellt","305",0
"und die gesetzliche Rentenversicherung finanziell konsolidiert wird.","503",0
"Eine zukunftsfeste Altersvorsorge ruht auf den drei Säulen gesetzliche Rente","504",0
"sowie private und betriebliche Vorsorge.","401",0
"Die Altersvorsorge in Deutschland ist wieder verlässlich nicht zuletzt dank der maßvollen Anhebung des Renteneintrittsalters.","702",0
"Das ist die Voraussetzung dafür, auch künftigen älteren Generationen den Lebensstandard sichern zu können.","706",0
"Die Ergänzung der gesetzlichen Rente durch private oder betriebliche Altersvorsorge und zusätzliche Einkommen bieten auch bei geringen Renten in fast allen Fällen einen auskömmlichen Lebensunterhalt.","401",0
"Die Anbindung der Rente an die Lohnentwicklung wirkt der Altersarmut entgegen.","504",0
"Die gesetzliche Rentenversicherung ist das erfolgreichste Instrument zur Vermeidung von Armut im Alter.","503",0
"Wir sind stolz darauf, dass nur wenige Menschen auf ergänzende Sozialleistungen im Alter angewiesen sind.","503",0
"Deshalb halten wir auch in Zukunft am bewährten gegliederten System der Alterssicherung fest.","401",0
"Die Erweiterung der vom Zusammenwirken von Arbeitgebern und -nehmern geprägten gesetzlichen Rentenversicherung zu einer Erwerbstätigenversicherung löst die Herausforderungen einer veränderten Arbeitswelt und der demografischen Entwicklung nicht.","305",0
"Wir verschließen die Augen nicht davor, dass durch veränderte wirtschaftliche und demografische Strukturen in Zukunft die Gefahr einer ansteigenden Altersarmut besteht.","503",0
"Wir werden diese Gefahr eindämmen","503",0
"und uns dafür stark machen, dass die Bürgerinnen und Bürger, die ein Leben lang Vollzeit beschäftigt waren, eine Rente oberhalb des Existenzminimums erhalten.","503",0
"Diese werden wir bedarfsabhängig ausgestalten","504",0
"und aus Steuermitteln finanzieren.","303",0
"Wir werden uns auch künftig für eine Rentenentwicklung einsetzen, die den Rentnerinnen und Rentnern eine verlässliche und gerechte Beteiligung an der allgemeinen Einkommensentwicklung gewährleistet,","503",0
"ohne der jüngeren Generation Chancen auf Entfaltung und Wohlstand zu nehmen.","706",0
"Wir werden bei der Weiterentwicklung der Altersvorsorge sicherstellen, dass bestehende Gerechtigkeitslücken in der Rente geschlossen werden.","503",0
"Wir wollen, dass die Kindererziehung noch besser in der Rente berücksichtigt wird.","503",0
"Die geförderte Vorsorge haben wir attraktiver und unbürokratischer gestaltet.","305",0
"Eine Vielzahl von Menschen nutzt deshalb diesen Weg, um private Vorsorge zu betreiben.","401",0
"Wir möchten, dass künftig weitere Personengruppen die staatlich geförderte Altersvorsorge in Anspruch nehmen können.","503",0
