"content","cmp_code","eu_code"
"Wichtige Parameter sind dabei Effizienz und Suffizienz, also der Verzicht auf unnötigen Verbrauch, sowie die soziale und gesellschaftliche Verträglichkeit.","416",NA
"Die Piratenpartei Deutschland steht für eine langfristig gesicherte Energieversorgung.","411",NA
"Daher werden wir die Energiegewinnung aus fossilen Brennstoffen und Atomkraft so schnell wie möglich durch nachhaltig verfügbare und umweltschonende Ressourcen ersetzen.","501",NA
"Dazu gehört auch der adäquate Ausbau von Verteilungsnetzen und Energiespeichern.","411",NA
"Die Piratenpartei Deutschland steht für die Umstellung von endlichen Energieträgern auf generative Energiequellen wie Wind-, Sonnen- und Wasserkraft sowie heimisch erzeugte regenerative Energiequellen wie Biomasse.","501",NA
"Regenerative Energieträger sollen dabei nur nach dem Prinzip der Nachhaltigkeit genutzt werden und nicht in Konkurrenz zu anderen Zielen wie der Ernährung oder Ressourcenschonung stehen.","416",NA
"Eine dezentrale Erzeugung wird dabei angestrebt, denn diese ermöglicht eine regionale Eigenversorgung sowie übergreifende Verbundlösungen und Synergieeffekte.","411",NA
"Der Ausbau von Photovoltaik- und Windkraftanlagen erfordert eine Anpassung der Netztopologie und zugleich eine ökonomisch und energetisch effiziente Speicherung von Energie.","411",NA
"Der gleichberechtigte Netzzugang einer Vielzahl von Erzeugern mit großen regionalen Unterschieden in Erzeugungskapazität und zeitlicher Verteilung erfordert den verstärkten Einsatz intelligenter Managementsysteme.","411",NA
"Angebotene und abgenommene Energiemengen werden unter Wahrung des Datenschutzes auf kommunaler Ebene messtechnisch erfasst und optimal aufeinander abgestimmt.","411",NA
"Generell soll stärker als bisher der Verbrauch der Energieerzeugung folgen und weniger die Energieerzeugung dem Verbrauch.","411",NA
"Zusätzlich werden wir Maßnahmen zur Energieeinsparung fördern sowie eine effiziente Kraft-Wärme-Kopplung aktiv vorantreiben.","501",NA
"Fracking zur Gewinnung von unkonventionellem Erdgas lehnen wir ab.","501",NA
"Um Schwankungen bei der Verfügbarkeit auszugleichen und Erzeugungsspitzen zu nutzen, benötigen wir vielfältige Energiespeicher in großem Umfang.","411",NA
"Diese Speicher sind eines der wichtigsten Elemente einer zukunftsfähigen Energieinfrastruktur.","411",NA
"Thermische, chemische, Druck- und Potenzialspeicher benötigen große Volumina.","411",NA
"Geothermische Speicherung von Wärme, chemische Speicherung von Strom in unterirdischen Reservoirs und neuartige Wasserkraft-Speicherkraftwerke auch im Flachland, aber auch kleine Speicher direkt bei den Endkunden sind Möglichkeiten, deren Erforschung, Entwicklung und Markteinführung intensiv unterstützt werden muss.","411",NA
"Energiewende solidarisch finanzieren",NA,NA
"Die Zahl der von der EEG-Umlage befreiten Unternehmen muss deutlich reduziert werden.","501",NA
"Nur Unternehmen, die tatsächlich von den niedrigen Strompreisen existenziell abhängig sind, sollen eine Reduzierung oder Befreiung erhalten.","402",NA
"Die Reduzierung oder Befreiung soll dabei auch von durchgeführten oder geplanten Maßnahmen zur Energieeffizienz und Lastflexibilisierung dieser Unternehmen abhängig sein.","501",NA
"Energiespeicherfördergesetz",NA,NA
"Die Piratenpartei Deutschland setzt sich für ein Energiespeicherfördergesetz ein, um ähnlich dem EEG, Investitionsanreize zum Aufbau von Stromspeichern zu schaffen, welche die dezentrale Energieversorgung unterstützen.","411",NA
"Dabei ist darauf zu achten, dass die Förderung einen bedarfsgerechten Ausbau berücksichtigt.","411",NA
"Atomausstieg: Ende der Energiegewinnung durch Kernkraftwerke",NA,NA
"Die Piratenpartei Deutschland setzt sich dafür ein, die Energiegewinnung durch Kernspaltung zu beenden.","501",NA
"Dies ist in drei Jahren möglich.","501",NA
"Die Risiken bei Uranbergbau, Transport, Anreicherung, Betrieb, Wiederaufbereitung und Emissionen sind zu hoch, die Entsorgung des Atommülls ist ungeklärt.","501",NA
"Dazu kommt die Gefährdung durch Unfälle, potenzielle Katastrophen und Anschläge.","501",NA
"Kernenergie ist volkswirtschaftlich die teuerste Form der Energiegewinnung.","501",NA
"Alle damit verbundenen Kosten sollen nach dem Verursacherprinzip umgelegt werden.","501",NA
"Wir wollen die bestehenden Kernkraftwerke Hand in Hand mit dem Ausbau erneuerbarer Energiequellen abschalten.","501",NA
"Verfahren und Anwendungen, die weiteren Atommüll produzieren, sollen möglichst vermieden werden solange es keine nachhaltige Lösung zum Umgang mit radioaktiven Abfällen gibt.","501",NA
"Laufzeitverlängerungen und Neubauten von Kernkraftwerken werden ausgeschlossen.","501",NA
"Die Förderung von AKW-Projekten im Ausland – auch durch staatliche Bürgschaften – lehnen wir ab.","501",NA
"Alle stillgelegten Kernkraftwerke verlieren unmittelbar die Betriebserlaubnis für die Reaktoren.","501",NA
"Eine erneute Kehrtwende zur Atomkraft soll damit unterbunden werden.","501",NA
"Anlagen für rein medizinische und wissenschaftliche Anwendungen sind davon ausgenommen.","411",NA
"Alle kerntechnischen Anlagen sollen mit einer vollumfänglichen Haftpflichtversicherung versehen werden.","501",NA
"Die Entsorgung der Anlagen und der produzierten Abfälle ist durch Rücklagen auf Treuhandkonten sicher zu stellen.","501",NA
"Die Höhe dieser Rücklagen sind durch unabhängige Experten zu bestimmen.","501",NA
"Atommüll",NA,NA
"Die Piratenpartei Deutschland setzt sich für eine verantwortliche Lösung zum Umgang mit Atommüll ein.","501",NA
"Wir lehnen eine weitere Erkundung des Salzstockes in Gorleben ab und setzen uns für eine bundesweite Suche nach tatsächlich geeigneten Lagerstätten ein.","501",NA
"Die Piratenpartei Deutschland will, dass nuklearer Müll grundsätzlich nur so gelagert wird, dass bei Bedarf eine Rückholung erfolgen kann.","501",NA
"Dies betrifft auch leicht- und mittelradioaktiven Müll.","501",NA
"Die Lagerung muss stets überwacht werden.","501",NA
"Die Kosten zur Entsorgung der anfallenden Abfälle haben die Verursacher zu tragen.","501",NA
"Wer radioaktive Produkte herstellt oder in den Verkehr bringt, muss einen Entsorgungsnachweis führen und die Kosten dafür übernehmen.","501",NA
"Klimawandel",NA,NA
"Die durch menschliche Aktivitäten bedingten Klimaveränderungen erfordern konsequente Maßnahmen auf allen Handlungsebenen, um auch nachfolgenden Generationen würdige Lebensbedingungen zu ermöglichen.","501",NA
"An diesem Ziel müssen sich alle Maßnahmen messen lassen.","501",NA
"Hierfür sind wir bereit, neue Wege zu gehen und setzen uns für eine konsequente Klimaschutzgesetzgebung ein, die vorbildhaft eine weitestgehend klimaneutrale Verwaltung ermöglicht und kommunale Klimakonzepte unterstützt.","501",NA
"Weiterhin sollen wirksame Lenkungsmaßnahmen wie Energiesteuern eingesetzt werden, um konsequent Emissionen zu verringern.","501",NA
"Den bisher sehr wirkungslosen Zertifikatehandel sehen wir kritisch.","501",NA
"Einführung eines Umweltgesetzbuches und Abschaffung des Bergrechts",NA,NA
"Fast 50 Jahre nach dem Erlass der ersten Umweltgesetze ist es an der Zeit, diese übersichtlich und transparent zusammenzufassen.","501",NA
"Die Piratenpartei setzt sich für die Etablierung eines Bundesumweltgesetzbuches ein, in dem die relevanten Gesetze und Verordnungen analog zu den Sozialgesetzbüchern zusammengestellt werden.","501",NA
"Die Piratenpartei fordert die Abschaffung des Bergrechts.","501",NA
"Das heute geltende Bergrecht steht in einer Tradition intransparenter, undemokratischer, obrigkeitsstaatlicher und autoritärer Gesetzgebungen, die bei Vorhaben wie Fracking, Braunkohletagebau und CCS (Carbon Capture & Storage) Grundrechte aushebeln","202",NA
"und die ausstehende Neufassung der Umweltgesetzgebung verhindern.","501",NA
"Die nötigen das Bergrecht ersetzenden Neuregelungen sollen in das zu schaffende Bundesumweltgesetzbuch aufgenommen werden.","501",NA
"Wasserwirtschaft",NA,NA
"Trinkwasser",NA,NA
"Wasser ist ein kommunales Gut und muss jedem Bürger zur Verfügung stehen.","413",NA
"Wir stehen für die Rekommunalisierung der Wasserversorgung ein, da sie als Infrastruktur der Grundversorgung dient.","413",NA
"Wir streben eine hohe Trinkwasserqualität an und wollen diese auch durch die Reduzierung von Schadstoffeintrag erreichen.","501",NA
"Die Trinkwasserverordnung soll an aktuelle Erkenntnisse über Wasserinhaltsstoffe regelmäßig angepasst werden.","501",NA
"Die Eigenwasserversorgung privater Haushalte soll grundsätzlich erlaubt sein.","201",NA
"Sofern eine private Hauswasserversorgung möglich ist, lehnen wir einen Anschlusszwang an das kommunale Trinkwassernetz ab.","201",NA
"Die Qualitätsprüfung ist eigenverantwortlich zu leisten.","201",NA
"Abwasser",NA,NA
"Abwasser ist ein Wertstoff, und wir streben einen ressourcenschonenden Umgang mit den wertvollen Inhaltsstoffen an.","501",NA
"Wir treten für die Abschaffung des Anschlusszwanges für häusliche Abwässer an das Abwassernetz ein, wenn die Einhaltung der Ablaufparameter nach der EU-Rahmenrichtlinie eigenverantwortlich sichergestellt wird.","201",NA
"Industrielle und die von Krankenhäusern stammenden Abwässer sind geeignet vorzubehandeln.","501",NA
"Vermischung mit häuslichen Abwässern ist zu vermeiden.","501",NA
"Gewässerschutz",NA,NA
"Die Wasserressourcen sind von Beeinträchtigungen freizuhalten.","501",NA
"In allen Bereichen müssen Eingriffe in den Boden auf ihre Verträglichkeit mit dem Gewässerschutz hin überprüft und gegebenenfalls angepasst werden.","501",NA
"Bauen und Verkehr",NA,NA
"Die Art, wie wir leben, wohnen und uns fortbewegen, hat sich in den zurückliegenden Jahren und Jahrzehnten stark gewandelt und wird sich weiter entwickeln.","0",NA
"Fortschreitende Urbanisierung, der demografische Wandel und die Veränderungen unseres Klimas tragen dazu bei.","0",NA
"Die aktive Gestaltung neuer Lebensräume und neuer Mobilität muss nicht nur uns, sondern auch den kommenden Generationen Lebensqualität und Wohlstand sichern.","416",NA
"Bauen und Wohnen",NA,NA
"Zur Würde des Menschen gehört auch würdevolles Wohnen,  Wohnraum muss daher für alle bezahlbar sein.","503",NA
"Derzeit ist eine starke soziale Entmischung in den Städten zu beobachten, die sich besonders deutlich in einer zunehmenden Konzentration von einkommensschwachen Haushalten in den Großwohnsiedlungen am Stadtrand sowie einer intensiven Gentrifizierung -also einer Aufwertung mit weitreichenden sozialen Folgen - der innerstädtischen Altbauquartiere äußert.","503",NA
"Der Gentrifizierung ist durch integrierte, partizipative und transparente Planung","202",NA
"sowie stärkere Berücksichtigung sozialer Aspekte entgegenzuwirken.","503",NA
"Darüber hinaus ist ein Wiedereinstieg des Bundes in den sozialen Wohnungsbau unabdingbar.","504",NA
"Die Entwicklung von Baukultur muss ein gemeinsames, öffentlich gefördertes Anliegen sein.","504",NA
"Bei allen baulichen Maßnahmen soll auf die natürlichen Ressourcen, also Natur und Landschaft, besondere Rücksicht genommen werden;","501",NA
"eine Zersiedelung der Landschaft ist zu vermeiden.","501",NA
"Vergabe öffentlicher Aufträge",NA,NA
"Bauen ist auch Verantwortung, daher muss sichergestellt werden, dass bei allen Hoch- und Tiefbaumaßnahmen nur geeignete Fachkräfte und Unternehmen tätig werden können.","403",NA
"Die Bauwirtschaft und ihre Auftraggeber sind stärker als bisher zu kontrollieren.","403",NA
"Alle öffentlichen Aufträge und Vergaben sollen transparent und nachvollziehbar veröffentlicht werden und kontrollierbar sein.","202",NA
"Die Bauaufsicht als Kontrollinstanz ist deutlich zu verstärken.","403",NA
"Wir wollen ein Vergaberegister schaffen, mit dessen Hilfe bereits auffällig gewordene Firmen künftig von der Vergabe öffentlicher Aufträge ausgeschlossen werden, bis diese nachweislich die Gründe, die zuvor zur Sperrung geführt haben, für zukünftige Bauaufträge behoben haben.","403",NA
"Diese Informationen sollen nicht nur Behörden, sondern auch der interessierten Öffentlichkeit zur Verfügung stehen.","202",NA
"Alters- und familiengerechtes Bauen und Wohnen",NA,NA
"Die Piratenpartei setzt sich für ein generationsübergreifendes Wohnen ein.","706",NA
"Die Stadtentwicklung, der Wohnungsbau und die sozialen Infrastrukturen müssen als Reaktion auf den demographischen Wandel stärker den Bedürfnissen einer Gesellschaft mit steigender Lebenserwartung angepasst werden.","706",NA
"Wir fordern und fördern den barrierearmen Umbau von Wohnraum","705",NA
"sowie die Anpassung an die Bedürfnisse junger Familien","603",NA
"und älterer Menschen.","706",NA
"Alle Neubauten sind barrierearm, kinder- und altersgerecht zu errichten, Altbauten möglichst entsprechend zu modernisieren.","705",NA
"Bei Investitionen in die öffentliche Infrastruktur, beispielsweise Krankenhäuser und Bahnhöfe, muss das Prinzip der Barrierearmut gelten.","705",NA
"Sicherung eines bezahlbaren Wohnens",NA,NA
"Insbesondere in den Städten wird bezahlbarer Wohnraum immer knapper.","503",NA
"Die Gründe dafür sind vielfältig: steigende Nachfrage nach größeren Wohnungen, anhaltender Trend zu Einpersonenhaushalten, geringere Einkommen, steigende Mieten durch „Aufwertung“ und vor allem der Rückzug der öffentlichen Hand bei der Schaffung preiswerten Wohnraums.","503",NA
"Bezahlbarer und vor allem alters- und familiengerechter Wohnraum wird zunehmend nur in Randlagen angeboten, während die teuren Innenstadtlagen einer besser verdienenden Zielgruppe vorbehalten bleiben.","503",NA
"Dies führt zu einer nicht akzeptablen sozialen Segregation in unserer Gesellschaft.","606",NA
"Die Piratenpartei fordert daher eine dauerhafte Förderung eines gemeinnützigen Wohnungsbaus auf Bundes- und Länderebene.","504",NA
"Dieser sichert nicht nur Wohnraum für finanziell schlechter gestellte Haushalte, er spart letztlich auch Transferleistungen und wirkt dämpfend auf das allgemein ansteigende Mietzinsniveau.","504",NA
"In diesem Zusammenhang sollen auch der genossenschaftliche Wohnungsbau und die Mietshäusersyndikate gefördert werden, die den Zweck haben, ihren Mitgliedern dauerhaft preiswerten Wohnraum zur Verfügung zu stellen.","504",NA
"Die öffentliche Hand muss im Rahmen transparenter Planung Rechenschaft darüber ablegen, welche Grundstücke sich im öffentlichen Besitz befinden und warum diese nicht für die Schaffung preiswerten Wohnraums zur Verfügung gestellt werden.","202",NA
"Grundstücke der öffentlichen Hand sollen nicht verkauft, sondern nach Projektqualität in Erbbaupacht mit periodischen Pachtabschlägen vergeben werden.","504",NA
"In Frage kommende Grundstücke sollen dabei vorrangig für genossenschaftlichen und sozialen Wohnbau verwendet werden.","504",NA
"Modernisierungsumlagen abschaffen",NA,NA
"Derzeit können Eigentümer die Kosten für Modernisierungsmaßnahmen mit 11 % pro Jahr auf die Miete umlegen.","403",NA
"Diese Umlage wird dauerhaft erhoben, auch wenn die Modernisierungsmaßnahmen längst abbezahlt sind.","403",NA
"Die Piratenpartei fordert diese Umlagen zu streichen.","403",NA
"Energetische Sanierungen",NA,NA
"Die Piratenpartei fordert, dass nach vorgenommener energetischer Sanierung eine Mieterhöhung maximal in Höhe der durchschnittlichen Energiekosteneinsparung gestattet wird.","412",NA
"Aus der Energiesanierung darf dem Mieter bei durchschnittlichem Heizwärmeverbrauch kein finanzieller Nachteil entstehen.","412",NA
"Zur Finanzierung der energetischen Sanierungen von Wohngebäuden können von den Eigentümern Fördermittel zur Energieeinsparung für die Sanierung von Wohnraum (KfW, Städtebauförderung, EU-Fonds etc.) in Anspruch genommen werden.","412",NA
"Die Inanspruchnahme von Fördermitteln muss verpflichtenden Vorrang vor der Umlage auf die Mieten haben.","412",NA
"Mietendeckelung bei Neuvermietung",NA,NA
"Bei Neuvermietungen von Bestandswohnungen darf die Miete nicht mehr als 10 % über der ortsüblichen, durchschnittlichen Vergleichsmiete nach gültigem Mietenspiegel liegen.","412",NA
"Grundmietenerhöhung",NA,NA
"Die Kappungsgrenze (§ 558 Absatz 3 BGB) bei der Anpassung an die ortsübliche Vergleichsmiete (Mietspiegelmiete) soll auf maximal 15 % in vier Jahren geändert werden.","412",NA
"Eine Miete, welche die ortsübliche Vergleichsmiete um mehr als 20 % übersteigt, soll als ordnungswidrig gelten.","412",NA
"Kündigung, Mietminderung, Betriebskostenumlage",NA,NA
"Anfang 2013 wurde von der schwarz-gelben Bundesregierung das Mietrechtsänderungsgesetz verabschiedet, welches im April desselben Jahres in Kraft trat.","403",NA
"Dies verschiebt ein notwendiges Gleichgewicht zwischen Eigentümer- und Mieterinteressen zu Ungunsten der Mieter.","403",NA
"Anliegen der Piraten ist es, hier wieder einen gerechten Interessenausgleich herzustellen.","403",NA
"Ordentliche Kündigung",NA,NA
"Fristgerechte Kündigungen wegen Zahlungsverzugs sollen, wie fristlose Kündigungen, unwirksam werden, wenn der Mieter innerhalb einer Frist die Ausstände nachzahlt.","403",NA
"Fristlose, wie fristgerechte Kündigungen wegen nicht gezahlter Mieterhöhung sollen erst möglich sein, wenn die Berechtigung zur Mieterhöhung rechtskräftig festgestellt ist und der Mieter den Erhöhungsbetrag dennoch nicht zahlt.","403",NA
"Die Möglichkeit zur Kündigung wegen Eigenbedarf soll auf Eigenbedarf zum Wohnen und auf Verwandte in gerader Linie beschränkt werden.","403",NA
"Mietminderungsrecht",NA,NA
"Die Einschränkungen des Mietminderungsrechts durch das Mietrechtsänderungsgesetz von 2013 sollen zurückgenommen werden, sodass ein Recht zur Mietminderung bei eingeschränkter Nutzbarkeit der Mietsache durch Modernisierungsmaßnahmen nicht erst nach drei Monaten besteht.","403",NA
"Betriebskostenumlagen",NA,NA
"Der Mieter soll immer, wie bislang nur für Sozialwohnungen gesetzlich geregelt, das Recht, zur Prüfung von Heiz- und Betriebskostenabrechnungen haben und dafür Kopien der Kostenbelege erhalten.","403",NA
"Bei der Abrechnung von Heiz- und Betriebskosten ist immer die tatsächliche Wohnfläche zu Grunde zu legen und nicht die vereinbarte.","403",NA
"Stadt- und Regionalplanung",NA,NA
"Wir setzen uns für eine breite Mitgestaltungs- und Mitwirkungsmöglichkeit bei der Stadt - und Regionalplanung durch die Bürger ein.","202",NA
"Es muss sichergestellt sein, dass eine Beteiligung an geplanten Projekten frühzeitig und umfassend möglich ist.","202",NA
"Die städtebauliche Entwicklung von Bauflächen sollte flächen- und umweltschonend erfolgen.","501",NA
"Raumordnungsverfahren und die Planung von Infrastrukturen dürfen nicht an bestehenden Grenzen und Zuständigkeiten scheitern.","303",NA
"Lösungsorientierte Kooperationen zwischen Bund, Ländern und Kommunen sind daher ebenso zu initiieren und zu intensivieren wie die innereuropäische Zusammenarbeit.","303",NA
"Verkehr und Infrastruktur",NA,NA
"Wir sprechen uns gegen die Privatisierung von Verkehrsinfrastrukturen aus.","413",NA
"Nur so können gleiche Zugangsbedingungen für alle Nutzer gewährleistet werden.","503",NA
"Und nur so kann sichergestellt werden, dass Einnahmen aus Nutzungsentgelten in den Erhalt und gegebenenfalls in den Ausbau der Infrastruktur investiert werden.","411",NA
"Die Unterhaltung und der Neubau von Verkehrswegen muss nach vielfältigen gesellschaftlichen, wirtschaftlichen und ökologischen Maßstäben erfolgen.","416",NA
"Bauvorhaben müssen auch auf zukünftige Entwicklungen im gesamten Verkehrssystem hin geprüft werden.","416",NA
"Das bestehende Angebot des ÖPNV muss weiter ausgebaut werden.","411",NA
"Weiterhin müssen die Zugangshürden wie hohe Entgelte, komplizierte Entgeltstrukturen und Fahrzeuge mit physischen Barrieren massiv gesenkt werden, um die Nutzung des ÖPNV, auch außerhalb von Ballungsgebieten, attraktiver zu machen.","411",NA
"Wir setzen uns dafür ein, dass die verschiedenen Modelle für Fahrscheinlosen ÖPNV in Pilotprojekten getestet werden und unterstützen die Entwicklung alternativer Mobilitätskonzepte.","411",NA
"Wir setzen uns für die Förderung verbrauchsarmer Mobilität ein.","501",NA
"Ein kurzfristiger Ansatz zu umweltfreundlicherem Verkehr kann nur eine konsequente Verbrauchsreduzierung sein.","501",NA
"Das Ersetzen von Erdöl durch Bio-Kraftstoffe ist keine Lösung.","501",NA
"Wir befürworten die Nutzung alternativer Antriebskonzepte und Methoden zur Energiebereitstellung","411",NA
"ebenso wie die Weiterentwicklung etablierter Technologien hin zu weniger Verbrauch.","411",NA
"Ebenso unterstützen wir die Erforschung und Anwendung ergänzender Ansätze wie den Einsatz moderner Telematik-Systeme oder die Entwicklung alternativer Verkehrskonzepte.","411",NA
"Gütertransport gehört auf die Schiene oder das Wasser, soweit dieser dort möglich ist.","501",NA
"Energieaufwändige Transporte auf der Straße oder in der Luft sollen reduziert werden.","501",NA
"Wir setzen uns für die Förderung von verkehrs- und strukturpolitischen Maßnahmen zur Reduzierung des Verkehrsaufkommens ein.","501",NA
"Verkehrs- und Industrielärmemissionen",NA,NA
"Die Piratenpartei erkennt Verkehrs- und Industrielärm als Umweltbelastung und als Gesundheitsrisiko an.","501",NA
"Das Recht der Bevölkerung auf Schutz vor Verkehrs- und Industrielärm ist Teil des Grundrechtes auf körperliche Unversehrtheit.","203",NA
"Jeder Mensch hat das Recht auf Schutz vor Verkehrs- und Industrielärm unter Berücksichtigung des Standes der Technik.","203",NA
"Aktiver Schutz (Vermeidung von Lärm an der Quelle) ist dem passivem Schutz (am Wirkungsort) vorzuziehen.","501",NA
"Besonders schützenswert ist die Nacht.","501",NA
"Lärmemissionen sind in ihrer Wirkung unter Berücksichtigung aller Gesundheitskosten gesamtheitlich zu betrachten und wirtschaftliche Chancen den gesundheitlichen Risiken gegenüberzustellen.","501",NA
"Industrie- und Verkehrslärm durch Kartierung auf OpenData-Basis erfassen",NA,NA
"Die Piratenpartei setzt sich für die Kartierung von Straßen-, Bahn-, Flug- und Industrielärmemissionen ein – unter Nutzung aller verfügbarer Daten, unabhängig von Mindestbelastungs-Grenzwerten.","501",NA
"Die on- und offline Darstellung der Emissionsbelastung muss bundesweit einheitlich erfolgen.","501",NA
"Lärmquellen sind entsprechend zu kennzeichnen.","501",NA
"Alle vorhandenen Daten sollen nach dem OpenData-Prinzip transparent und maschinenlesbar im Internet veröffentlicht werden, um eine dynamische, idealerweise webbasierte Darstellung der Einzel- und Gesamtbelastungen zu ermöglichen.","303",NA
"Betroffene müssen die Möglichkeit haben, ihre individuellen Belastungen schnell und unkompliziert zu erfahren.","303",NA
"Lärmemissionsberechnungen sollen auf Antrag der Betroffenen durch Messungen validiert werden.","303",NA
"Die Piratenpartei unterstützt die Einführung eines Lärmlabels.","501",NA
"Mit Hilfe eines solchen Zertifizierungsinstrumentes, das interdisziplinär-wissenschaftlich erarbeitet werden muss, sollen Lärmquellen aller Art einfach und bürgerfreundlich gekennzeichnet werden können.","501",NA
"Landwirtschaft",NA,NA
"Stärkung der Landwirtschaft",NA,NA
"Wir wollen eine leistungsfähige, regional angepasste Landwirtschaft, an der auch Kleinbetriebe gleichberechtigt teilnehmen können","703",NA
"und die unter den Voraussetzungen von nachhaltigem Wirtschaften und ökologischem Verbraucherbewusstsein wettbewerbsfähig ist.","416",NA
"Das erfordert, dass Landwirte und deren Verbände zusammen mit dem Lebensmittelhandel, Qualitätssiegeln, Naturschutz- und Tierschutzverbänden, aber auch die Vertreter der Politik und die Verbraucher vernetzt und transparent die Bedingungen, Möglichkeiten und deren Umsetzung gemeinsam aushandeln.","202",NA
"Verbraucherwille",NA,NA
"Wir wollen erreichen, dass die landwirtschaftlichen Betriebe nicht wie bisher unter dem Preisdruck der Lebensmittelkonzerne und der verarbeitenden Industrie stehen.","703",NA
"Wir wollen keine Landwirtschaftspolitik, die ausschließlich auf Wachstum abzielt, dabei aber weder die Nachhaltigkeit noch den Verbraucherwillen berücksichtigt.","416",NA
"Industrielle Tierproduktion",NA,NA
"Wir lehnen eine industrielle Massentierhaltung ab.","416",NA
"Sie beeinträchtigt unser aller Lebensqualität besonders in den ländlichen Räumen, geht in der Regel mit unakzeptablen Standards in der Nutztierhaltung einher und gefährdet die traditionelle bäuerliche Landwirtschaft.","416",NA
"Wir setzen uns für eine artgerechte Haltungsform aller Nutztiere ein.","501",NA
"Die Standards der Legehennenhaltung wollen wir für die gesamte Geflügelhaltung erreichen.","501",NA
"Wir halten die derzeitige Stallfläche für Masthähnchen und Puten am Masten-de für zu klein.","501",NA
"Der Platzbedarf ist mit entsprechenden Fachleuten zu überprüfen und gegebenenfalls konsequent nachzubessern.","501",NA
"Die Haltung von Paarhufern ist über den Schlüssel der Großvieheinheiten (GVE) pro Hektar der landwirtschaftlichen Nutzfläche in der Region anzupassen.","501",NA
"Nur so ist sichergestellt, dass eine ökologisch sinnvolle und nachhaltige Tierhaltung gewährleistet ist, da sowohl die Erzeugung von Futter als auch die umweltschonende Verwertung der Exkremente im Einklang mit der verfügbaren Fläche stehen und die Nährstoffkreisläufe geschlossen werden.","501",NA
"Bereits bestehende Gesetze und Verordnungen müssen konsequent angewendet und deren Einhaltung strenger als bislang kontrolliert werden.","501",NA
"Natürliche Ressourcen",NA,NA
"Wir bekennen uns zu einer Landwirtschaft, die langfristig die natürlichen Ressourcen schont.","416",NA
"Saatgut, ob gentechnisch oder konventionell resistent gegen Pflanzenschutzmittel gezüchtet, kann durch Auskreuzung in bestehende Ökosysteme eine besondere Gefährdung der Umwelt darstellen.","501",NA
"Resistent gezüchtete Pflanzen funktionieren in der Landwirtschaft nur durch den gleichzeitigen Einsatz von speziell darauf abgestimmten Pflanzenschutzmitteln.","703",NA
"Hierdurch wird die Landwirtschaft gezwungen, spezifische Mittel bestimmter Hersteller zum Einsatz zu bringen.","703",NA
"Dieser Produktionszwang führt die Landwirtschaft in die direkte Abhängigkeit von den Rechteinhabern an Saatgut und Pflanzenschutzmitteln.","703",NA
"Eine Kombination von Saatgut mit Pflanzenschutzmitteln und deren Schutz durch Patente lehnen wir grundsätzlich ab.","703",NA
"Agrarsubventionen",NA,NA
"Die Piratenpartei Deutschland setzt sich auf EU- und Bundesebene dafür ein, dass künftig keine öffentlichen Gelder in Form von Agrarsubventionen ohne Gegenleistung in den Bereichen Klima, Umwelt, Natur sowie Tier- und Artenschutz vergeben werden.","501",NA
"Dazu bedarf es einer laufenden Neubewertung dieser Leistungen im Hinblick auf ihren Nutzen für die Gesellschaft.","501",NA
"Langfristiges Ziel ist ein Abbau der Agrarsubventionen.","401",NA
"Um die landwirtschaftlichen Betriebe vor den Folgen des plötzlichen Wegfalls der Subventionen zu schützen, sollen diese in der Übergangsphase degressiv ausgerichtet und ab einer zu bestimmenden einzelbetrieblichen Auszahlungshöhe gekappt werden.","703",NA
"Tierschutz",NA,NA
"Verbandsklagerecht",NA,NA
"Wir befürworten die Einführung eines bundesweiten Verbandsklagerechtes für anerkannte Tierschutzorganisationen.","501",NA
"Tiere können als Lebewesen nicht selbst für ihre Rechte eintreten, daher sind sie auf eine Vertretung in Form von Verbänden angewiesen.","501",NA
"Obwohl Tier- und Umweltschutz nach Art. 20a GG denselben Verfassungsrang haben, ist bisher in mehreren Bundesländern keine entsprechende Gesetzgebung existent.","203",NA
"Tierschutz in der Nutztierhaltung",NA,NA
"Wir setzen uns für die gesetzliche Festschreibung höherer Mindeststandards in der Nutztierhaltung ein.","501",NA
"Der Platz in Ställen muss ausreichend sein und ein artgerechtes Verhalten der Tiere ermöglichen, so dass die Tiere weitestgehend ihrem natürlichen Bewegungsdrang nachkommen können.","501",NA
"Die Haltungsform muss zuträgliche natürliche Sozialkontakte, beispielsweise zwischen Artgenossen, ermöglichen und ausreichend Ruhemöglichkeiten bieten.","501",NA
"Dauerlärm, der die Psyche der Tiere beeinträchtigt, ist zu vermeiden.","501",NA
"Den Tieren muss ausreichend Zugang zu frischer Luft und Tageslicht ermöglicht werden.","501",NA
"Die Haltungsform von Nutztieren muss - sofern Arbeits- und Tierschutzrichtlinien dem nicht entgegenstehen - so gestaltet sein, dass keine Amputationen von Körperteilen notwendig werden.","501",NA
"Maßnahmen wie Schnäbel kürzen oder Schwänze abschneiden, die bei zu enger Haltung eingesetzt werden, sind zu verbieten.","501",NA
"Die Tötung von Großtieren wie Rindern und Schweinen, sowie gravierende Eingriffe, wie etwa die Kastration von Ferkeln, dürfen nur unter Betäubung erfolgen.","501",NA
"Transportzeiten von Großtieren vom Hof bis zum Schlachthof dürfen sechs Stunden nicht übersteigen.","501",NA
