"content","cmp_code","eu_code"
"Leerverkäufe, außerbilanzielle Zweckgesellschaften, Derivate, Hedgefonds und Private-Equity-Gesellschaften verbieten;","403",0
"Steueroasen austrocknen;","403",0
"zinsgünstige Finanzierung sinnvoller Investitionen gewährleisten;","402",0
"kleinen und mittleren Unternehmen sowie Konsumentinnen und Konsumenten faire Konditionen bieten;","403",0
"kostenloses Girokonto für jede und jeden ermöglichen;","503",0
"Börsenumsatzsteuer am Finanzplatz Deutschland und möglichst international einführen;","403",0
"die Europäische Zentralbank reformieren, sie gleichrangig zur Preisstabilität auch auf die Förderung von nachhaltiger Entwicklung und Beschäftigung verpflichten","110",0
"und durch das Europäische Parlament und den Rat der Wirtschafts- und Finanzminister kontrollieren;","108",0
"das internationale Finanzsystem reformieren, die Spekulation mit Währungen durch feste, aber veränderbare Wechselkurse eindämmen;","412",0
"• Zukunftsprogramm für zwei Millionen Arbeitsplätze auflegen:","408",0
"mit Investitionen von 100 Milliarden Euro pro Jahr in Bildung, Gesundheit, Klimaschutz, Infrastruktur und Verkehr die Krise bekämpfen;","409",0
"Zukunftsfonds für eine nachhaltige Wirtschaft einrichten und mit 100 Milliarden Euro für die zukunftsfähige, sozial-ökologische Entwicklung industrieller Arbeitsplätze,","411",0
"Unterstützung der Unternehmen bei der Umstellung der Produktion auf energie- und rohstoffeffiziente Verfahren und Qualitätsprodukte ausstatten;","501",0
"eine Million dieser Arbeitsplätze im öffentlichen Dienst schaffen","408",0
"und darüber hinaus 500000 Arbeitsplätze in einem öffentlich geförderten, gemeinnützigen Beschäftigungssektor;","408",0
"• Verteilung von Einkommen und Vermögen gerechter gestalten:","503",0
"deutlich höherer Anteil der Löhne am Volkseinkommen","503",0
"und gerechte Steuerpolitik, welche die Vermögenseinkommen, große Erbschaften und Finanzgeschäfte wesentlich stärker belastet als bisher;","503",0
"Millionärssteuer für die Bewältigung der Krisenlasten;","503",0
"• Wirtschaft demokratisieren:","202",0
"Belegschaften an den großen Unternehmen beteiligen;","202",0
"staatliche Hilfen nur im Tausch gegen entsprechende Eigentumsanteile der öffentlichen Hand und Belegschaften vergeben;","412",0
"Verstaatlichungen oder Teilverstaatlichungen mit demokratischer Kontrolle und Mitbestimmung verbinden;","413",0
"Verbot von Massenentlassungen bei Unternehmen, die nicht insolvenzgefährdet sind;","701",0
"paritätische Mitbestimmung in allen Betrieben ab 100 Beschäftigten;","202",0
"Wirtschaftsverbrechen und Korruption entschieden bekämpfen;","605",0
"• nachhaltige Landwirtschaft ausweiten:","703",0
"Anteil des ökologischen Landbaus erhöhen;","501",0
"Spekulation mit Agrarrohstoffen und Boden verhindern;","703",0
"Einsatz von Mineraldüngern und Pflanzenschutzmitteln verringern;","501",0
"den Tierschutz bei der Haltung und beim Transport deutlich verbessern;","501",0
"Hormone und Antibiotika gehören nicht ins Futter;","403",0
"keine Patente auf Lebewesen und deren Gene;","703",0
"Preisdumping der Handelsketten zu Lasten der Bäuerinnen und Bauern unterbinden;","703",0
"Agro-Gentechnik verbieten;","501",0
"Kennzeichnungspflicht von gentechnischen Bestandteilen in Nahrung und Futtermitteln bis zur Nachweisgrenze von 0,1 Prozent verschärfen;","403",0
"gentechnikfreie Regionen und auf sie hinführende Initiativen unterstützen;","501",0
"EU-Subventionen für soziale und ökologische Leistungen der Agrarbetriebe einsetzen und ihre Verteilung transparent machen;","703",108
"naturnahe Waldbewirtschaftung fördern,","703",0
"gleichwertige Lebensbedingungen auch in Dörfern und kleinen Städten sichern;","411",0
"• öffentliche Daseinsvorsorge ausbauen statt privatisieren: dort bereits erfolgte Privatisierungen zurücknehmen;","413",0
"Unternehmen der Daseinsvorsorge rekommunalisieren und den öffentlichen Sektor ausbauen;","413",0
"• kleine und mittlere Unternehmen wirksamer schützen:","403",0
"bessere Abschreibungsregeln schaffen,","402",0
"IHK-Beiträge bis zu einem Gewerbeertrag von 30000 Euro aussetzen;","402",0
"Vorschriften für die Auftragsvergabe an und von Großunternehmen verschärfen (kleine Lose);","403",0
"strikteres Wettbewerbs- und Kartellrecht gegen Strom- und Gaskonzerne schaffen;","403",0
"Durchsetzung von Forderungen gesetzlich erleichtern;","403",0
"Patentrecht mit dem Ziel der leichteren und schnelleren Verwertung von Erfindungen auch durch kleine und mittlere Unternehmen reformieren;","403",0
"• eine solidarische Ökonomie unterstützen:","403",0
"Genossenschaften stärker fördern, ihnen die Instrumente der Arbeitsmarktpolitik zur Verfügung stellen.","403",0
"2.3. Gesellschaft ökologisch umbauen",NA,NA
"„Wir gehen mit dieser Welt um, als hätten wir eine zweite im Kofferraum.“ Jane Fonda","501",0
"Das Streben nach sozialer Gerechtigkeit","503",0
"und ein radikaler ökologischer Umbau unserer Lebens- und Wirtschaftsweisen sind zwei Seiten einer Medaille.","501",0
"So ist ambitionierter Klimaschutz nicht nur wichtig für den Erhalt unserer natürlichen Umwelt,","501",0
"sondern zugleich ein Beitrag zum Kampf um globale soziale Rechte, verschärft der fortschreitende Klimawandel doch das tägliche Ringen von Millionen Menschen ums Überleben.","503",0
"Die konkrete Ausgestaltung von Umweltpolitik darf jedoch nicht zu einer weiteren sozialen Spaltung der Gesellschaft in „Arm und Reich“ führen.","503",0
"Bezahlbare Energie und Mobilität müssen auch für einkommensschwache Bevölkerungsschichten gewährleistet sein.","503",0
"Das fossil-atomare Zeitalter beenden",NA,NA
"Eine konsequente Energiewende hin zu erneuerbaren Energien ist eine zentrale Investition in ein ökologisches und friedliches 21. Jahrhundert.","501",0
"Im Kampf gegen den Klimawandel müssen die Treibhausgasemissionen in Deutschland bis zum Jahr 2020 gegenüber 1990 halbiert und bis Mitte des Jahrhunderts um mindestens 90 Prozent gesenkt werden.","501",0
"Wer heute auf regenerative Energien setzt","501",0
"und das Wissen für eine nachhaltige Energieversorgung mit Schwellen- und Entwicklungsländern teilt, wird sich morgen nicht an Ressourcenkriegen um Öl und Gas beteiligen.","107",0
"Als Etappenziel fordert DIE LINKE für 2020: Im Strombereich soll der Anteil erneuerbarer Energien mindestens die Hälfte, im Wärme- und Kältesektor ein Viertel betragen.","501",0
"Besonders wichtig ist dabei die dezentrale Energieversorgung in öffentlicher Hand.","413",0
"Eine zentrale Aufgabe für die Zukunft wird sein, sich auf den bereits in Gang gesetzten Klimawandel einzustellen.","501",0
"Alle Planungsmaßnahmen zu Raumordnung, Stadtentwicklung, Verkehr, Küstenschutz und Landschaftspflege müssen sowohl Aspekte des Klimaschutzes als auch der Anpassung an den Klimawandel berücksichtigen.","501",0
"Die Energiewende kann nur gelingen, wenn gleichzeitig die Energieeffizienz deutlich erhöht und im großen Maßstab Energie eingespart wird.","501",0
"Wir brauchen eine ökologisch-technische Effizienzrevolution, eingebettet in alternative Lebensstile.","501",0
"Mittelfristig muss in Deutschland der komplette Energiebedarf aus erneuerbaren Quellen gedeckt werden.","501",0
"Wissenschaftliche Untersuchungen belegen: Eine Energieversorgung aus erneuerbaren Energien ohne Atomkraft und ein mittelfristiger Ausstieg aus der Kohleverstromung sind möglich.","501",0
"Wir wollen sie konsequent betreiben.","501",0
"Wir lehnen daher die Planung und den Bau neuer Kohlekraftwerke ab","501",0
"– ebenso wie die von der Energiewirtschaft propagierte Scheinlösung der Verpressung von Kohlendioxid in den Untergrund.","501",0
"Der notwenige Wandel in den bisher vom Bergbau geprägten Regionen soll ökologisch und sozial ausgewogen gestaltet werden.","501",0
"Der EU-Emissionshandel als zentrales Klimaschutzinstrument der EU hat bislang versagt.","110",0
"Er hat zu jährlichen Mitnahmegewinnen der Stromkonzerne in Milliardenhöhe geführt und nicht zum Klimaschutz beigetragen.","110",0
"In Zukunft müssen Kraftwerke und Unternehmen drastisch verschärfte Vorgaben für den Klimagasausstoß erhalten.","501",0
"Der rot-grüne Atomkonsens von 2000 ist Nonsens, denn die garantierten Restlaufzeiten dienen zuallererst den Profitinteressen der Atomindustrie.","305",0
"Der Betrieb von Atomanlagen birgt jedoch unverantwortlich hohe Risiken;","501",0
"eine sichere Endlagerung von Atommüll für eine Million Jahre und mehr ist nicht zu gewährleisten.","501",0
"Das Fiasko in den Atommülllagern Asse und Morsleben zeigt, wie fahrlässig die bisherige Praxis ist.","501",0
"DIE LINKE fordert darum die unverzügliche und unumkehrbare Stilllegung aller Atomanlagen sowie ein Verbot für den Export von Atomtechnik.","501",0
"Atommülltransporte müssen bis zu einer verlässlichen Lösung der Endlagerung ausgesetzt werden.","501",0
"Wir wollen die Energiekonzerne in öffentliches Eigentum überführen und einer demokratischen Kontrolle unterstellen.","413",0
"Das Energiekartell muss entflochten,","403",0
"die Energieversorgung weitgehend rekommunalisiert,","413",0
"die Energiemonopole müssen schrittweise aufgelöst werden.","403",0
"Ökologisch umsteuern in Wirtschaft, Verkehr und Landwirtschaft",NA,NA
"Nicht nur das Erdölzeitalter geht unwiderruflich zu Ende.","408",0
"Auch andere Rohstoffe werden knapp.","408",0
"Die Stoffströme, die wir durch unsere Industriegesellschaft pumpen, müssen daher in den nächsten Jahrzehnten um den Faktor 10 reduziert werden.","408",0
"Kapitalistisches Wirtschaftswachstum sollte nachhaltigen Lebensstilen und sozialökologischem Wirtschaften weichen.","416",0
"Der Verkehr ist der einzige Sektor in Deutschland, der steigende Klimabelastungen verursacht.","501",0
"DIE LINKE kämpft daher für eine ökologische Verkehrswende.","501",0
"Öffentlicher Verkehr muss massiv ausgebaut, barrierefrei und erheblich preiswerter werden.","411",0
"Mobilität als eine Voraussetzung für die Teilhabe von Menschen am gesellschaftlichen Leben darf nicht vom Geldbeutel abhängen.","503",0
"Langfristig streben wir einen unentgeltlichen Nahverkehr an.","503",0
"Das Streckennetz der Bahn","411",0
"und das Angebot des Nahverkehrs müssen wieder wachsen.","411",0
"Die Privatisierung der Bahn und von Nahverkehrsunternehmen lehnen wir ab.","413",0
"Mit Hilfe einer aktiven Verkehrs-, Struktur- und Regionalplanung ist eine Strategie der kurzen Wege zu etablieren.","411",0
"Fuß- und Fahrradverkehr müssen erheblich stärker gefördert werden.","411",0
"Der Güterverkehr muss von der Straße auf die Schiene und vorhandene Schifffahrtswege verlagert werden.","501",0
"Flugverkehr ist das umweltschädlichste aller Fortbewegungsmittel – und gleichzeitig das am meisten subventionierte.","501",0
"Kerosin und Schiffsdiesel/ Schweröl sind endlich zu besteuern","501",0
"und die Befreiung des internationalen Flugverkehrs von der Mehrwertsteuer aufzuheben.","501",0
"Der Treibstoff- beziehungsweise Energieverbrauch aller Verkehrsträger ist stark zu vermindern.","501",0
"Agrosprit ist keine Alternative zu einer grundlegenden Wende in der Verkehrspolitik.","501",0
"Der vermehrte Anbau großflächiger Monokulturen für Agrosprit verschärft den Welthunger","107",0
"und beschleunigt die Abholzung von Tropenwäldern.","501",0
"Die Nutzung von organischen Abfällen und „Energiepflanzen“, um Wärme und Energie zu gewinnen, ist wesentlich effizienter als deren Nutzung für Treibstoffe.","501",0
"DIE LINKE fordert: • vollständiger Umbau der Energiewirtschaft:","411",0
"erneuerbare Energien bis zur regenerativen Vollversorgung konsequent und schnell vorantreiben;","501",0
"das Erneuerbare-Energien-Gesetz noch wirksamer ausgestalten;","501",0
"Wärme aus erneuerbarer Energie und KraftWärme- Kopplung vorantreiben;","501",0
"Einführung eines Energiesparfonds mit dem Fokus auf Förderprogramme für einkommensschwache Haushalte;","503",0
"strengere ordnungsrechtliche Standards für den Energieverbrauch von Büro- und Haushaltsgeräten, u. a. ein Verbot sogenannter Stand-by- Schaltungen mit einem Verbrauch von über 1 Watt;","403",0
"„Top-Runner“Programme für Elektrogeräte, in denen alle drei Jahren das energie- und ressourcensparendste Gerät als gesetzlicher Mindeststandard festgeschrieben wird;","403",0
"energetische Sanierung des Gebäudebestandes und Klimaneutralität von Neubauten;","501",0
"bundesrechtliche Vorgaben für eine ökologische Bauleitplanung;","501",0
"die Endlagerstandorte Gorleben und Schacht Konrad aufgeben;","501",0
"neue Standorte, transparent und gerichtlich nachprüfbar, auf Kosten der Atomindustrie suchen;","501",0
"unverzüglicher und unumkehrbarer Ausstieg aus der Atomwirtschaft;","501",0
"Vergesellschaftung der Strom- und Gasnetze;","413",0
"Rekommunalisierung zentraler Teile der Energieversorgung;","413",0
"Sozialtarife verbindlich einführen,","503",0
"Versorgung mit Strom und Heizenergie für alle garantieren;","503",0
"Besteuerung der Extraprofite der Energiekonzerne aus dem Emissionshandel;","403",0
"Wiedereinführung der Strom- und Gaspreisaufsicht durch die Länder","412",0
"und Schaffung von Verbraucherbeiräten in der Preisaufsicht;","403",0
"Versteigerung statt kostenloser Vergabe von Emissionszertifikaten;","408",0
"Versteigerungserlöse für den Klimaschutz","501",0
"und zur sozialen Abfederung der Energiewende einsetzen;","503",0
"schrittweise schärfere CO2-Vorgaben für Industrie und Individualverkehr machen;","501",0
"keine Agroenergie-Importe aus dem Nicht-EU-Ausland","501",0
"und Fokus bei der Biomassenutzung auf der gekoppelten Erzeugung von Strom und Wärme;","501",0
"• ökologischer Umbau der Wirtschaft:","416",0
"Produktionsprozesse und Produkte nachhaltig gestalten;","416",0
"regionale Wirtschaftskreisläufe vorrangig fördern;","408",0
"Abbau von umweltschädlichen Subventionen und Steuerbefreiungen;","501",0
"Wirtschafts- und Forschungsförderung sozial- und umweltgerecht ausrichten;","416",0
"strenge Kriterien bei der Zulassung und Registrierung von chemischen Stoffen;","501",0
"Ablehnung der Abfallverbrennung als Regelverfahren, stattdessen Vorrang für alternative Verfahren wie die mechanisch-biologische Abfallbehandlung;","501",0
"Standards für existierende Verbrennungsanlagen unverzüglich auf den Stand der Technik und Wissenschaft anheben;","501",0
"Verbot des grenzüberschreitenden Exports von Abfällen;","501",0
"• umweltgerechte und barrierefreie Mobilität für alle:","501",0
"massiver Ausbau des öffentlichen Verkehrs;","411",0
"dauerhafte Aufstockung der Investitionsmittel für die Schiene auf mindestens 2,5 Milliarden Euro pro Jahr;","411",0
"Regionalisierungsmittel erhöhen;","411",0
"Personenfernverkehr auf der Schiene durch ein Fernverkehrs-Gesetz sichern und ausweiten;","411",0
"Mehrwertsteuer für den Schienenpersonenfernverkehr auf den ermäßigten Satz von sieben Prozent senken;","503",0
"flächendeckende Einführung von Sozialtickets und einer Sozial- Bahncard für einkommensschwache Haushalte;","503",0
"Fahrradmitnahme in ICE-Zügen;","501",0
"Tempolimit von 120 Stundenkilometern auf Autobahnen;","501",0
"Rücknahme der bürgerfeindlichen Beschleunigungsgesetze für die Verkehrswegeplanung;","202",0
"Reform der Bundesverkehrswegeplanung;","411",0
"keine neuen Autobahnprojekte,","501",0
"keine Privatisierung des Straßennetzes und seiner Pflege;","413",0
"Ausbau der Verkehrssicherheitsstruktur;","411",0
"Verbesserung der Lenk- und Ruhezeiten für LKW- Fahrer;","411",0
"Einführung von Monster-LKW (Gigaliner) verbieten;","411",0
"Verlängerung der Ende 2009 auslaufenden steuerlichen Förderung des Einbaus von Rußfiltern in PKW;","501",0
"Subventionierung von Flughäfen beenden;","501",0
"Kerosinsteuer und Flugticketabgabe einführen;","501",0
"Nachtflugverbote durchsetzen;","501",0
"Lärmschutz erhöhen","501",0
"und Belastung mit Feinstaub minimieren;","501",0
"• Natur bewahren und nachhaltig nutzen:","501",0
"Ausweisung und Vernetzung von Schutzgebieten vorantreiben;","501",0
"auf den völkerrechtlich bindenden Schutz der großen verbliebenen Naturräume des Planeten (Arktis, Antarktis, Weltmeere, Regen- und boreale Wälder u. a.) vor weiterer Ausbeutung hinwirken;","107",0
"Stopp der Privatisierung von Naturschutzflächen (Ausnahme: Umwelt- und Naturschutzverbände);","413",0
"Flächenverbrauch drastisch reduzieren","501",0
"– Böden entsiegeln;","501",0
"unzerschnittene, verkehrsarme Landschaftsräume erhöhen;","501",0
"Ausweitung der Hochwasser- Rückhalteflächen;","501",0
"Moorschutz ausbauen,","501",0
"umfassende Informations-, Beteiligungs- und Klagerechte für Bürgerinnen und Bürger sowie Umwelt- und Naturschutzverbände;","202",0
"generelles Verbot von Tierversuchen, die nur in besonderen Ausnahmefällen durchgeführt werden dürfen","501",0
"– alternative Testmethoden müssen energischer erforscht werden;","501",0
"Umweltbildung stärken durch kurzfristige Umsetzung der Ziele der UN-Dekade „Bildung für nachhaltige Entwicklung“ in allen Bildungsbereichen, u. a. durch Finanzierung von Programmen und Projekten.","501",0
"2.4. Demokratisierung der Demokratie",NA,NA
"„Eine konsequente Demokratisierung aller Lebensbereiche ist die einzige Möglichkeit, ein demokratisches System lebendig zu halten.“ Oskar Negt, 2008","202",0
"Politische Freiheit und Gleichheit sind Grundbedingungen einer Demokratie.","202",0
"DIE LINKE steht in der Tradition der Aufklärung, der Deklaration der Menschenrechte und der Französischen Revolution.","201",0
"Freiheit, Gleichheit, Solidarität – für die demokratische und soziale Emanzipation streiten die Arbeiterbewegung und andere gesellschaftliche Kräfte seit über 200 Jahren.","202",0
"Zum demokratischen Versprechen zählt die gegenseitige Anerkennung aller als Gleiche:","503",0
"Jede Stimme zählt gleich viel,","202",0
"und immer besteht die Chance auf Veränderung einer einmal entstandenen Mehrheit.","202",0
"Demokratie erschöpft sich nicht in Wahlen und Abstimmungen.","202",0
"Zur Demokratie gehört der aktive Schutz und Ausbau der Bürger- und Grundrechte.","201",0
"Wir setzen uns dafür ein, dass im Parlament und anderswo Gesetze und staatliches Handeln wieder an Grund- und Bürgerrechten gemessen werden.","201",0
"In den vergangenen Jahren sind die Verflechtungen zwischen Politik und Wirtschaft enger geworden.","202",0
"DIE LINKE kritisiert seit langem, dass Unternehmen bezahlte Lobbyistinnen und Lobbyisten in Bundesministerien entsenden.","202",0
"Demokratie ist mehr als ein formales Regelwerk.","202",0
"Sie muss Tag für Tag von Bürgerinnen und Bürgern gelebt werden.","202",0
"DIE LINKE setzt sich daher für eine umfassende Demokratisierung aller gesellschaftlichen Bereiche ein.","202",0
"Bürgerinnen und Bürger sollten die Möglichkeit haben, auch einzelne, bedeutende Fragen der Regierungspolitik direkt mit beeinflussen zu können.","202",0
"Deshalb brauchen wir neue Verfahren der Bürgerbeteiligung.","202",0
"Zur Demokratie gehört eine starke kommunale Selbstverwaltung.","202",0
"Wenn aber den Städten und Gemeinden das Geld fehlt, wird nur noch der Mangel verwaltet.","301",0
"Die Finanzmarktkrise und die wirtschaftliche Rezession verschärfen auch die kommunale Finanzlage.","301",0
"Für das Jahr 2009 prognostizieren die kommunalen Spitzenverbände allein bei der Gewerbesteuer einen Rückgang um bis zu 18 Prozent.","301",0
"Die strukturelle Schieflage der kommunalen Finanzausstattung im föderalen System muss jetzt endlich dauerhaft und nachhaltig überwunden werden.","301",0
"Seit vielen Jahren versprechen Bund und Länder eine Gemeindefinanzreform – passiert ist bislang nichts.","301",0
"DIE LINKE fordert: • keine Grund- und Freiheitsrechte einschränken","201",0
"und umfassende Transparenz und Kontrolle staatlichen Handelns herstellen:","202",0
"kostenfreien Zugang zu Informationen der öffentlichen Verwaltung","202",0
"sowie Transparenz bei allen Entscheidungen sichern;","202",0
"• Wirtschaftsinteressen und Politik klar trennen:","304",0
"Abgeordnete dürfen nicht auf den Gehaltslisten von Wirtschaftsverbänden und Großbetrieben stehen,","304",0
"Parteien keine Spenden von Verbänden, Großbetrieben und ihren Eigentümerinnen und Eigentümern annehmen;","304",0
"ein verbindliches und transparentes Lobbyregister einführen,","202",0
"Nutznießer der Lobbytätigkeit offenlegen,","202",0
"keine Lobbyistinnen und Lobbyisten in Bundesministerien beschäftigen,","202",0
"ihre Mitwirkung an der Erarbeitung von Gesetzentwürfen für jede und jeden jederzeit erkennbar machen;","202",0
"• Wahlrecht ausbauen:","202",0
"aktives und passives Wahlrecht für alle Menschen, die ihren Lebensmittelpunkt in Deutschland haben;","202",0
"das Wahlalter auf 16 Jahre absenken;","202",0
"• direkte Demokratie stärken:","202",0
"Volksinitiativen, Volksbegehren und Volksentscheide auf Bundesebene einführen;","202",0
"obligatorische Volksabstimmungen bei wichtigen Änderungen des Grundgesetzes vorsehen;","202",0
"• Petitionsrecht bürgernäher und transparenter gestalten:","202",0
"Sitzungen des Petitionsausschusses für Bürgerinnen und Bürger öffnen;","202",0
"die Bedeutung von Massen- und Sammelpetitionen stärken","202",0
"und das erforderliche Quorum für eine öffentliche Anhörung von 50000 Unterschriften auf 20000 herabsetzen;","202",0
"• Finanzielle Handlungsfähigkeit der Kommunen sicherstellen:","301",0
"eine Gemeindefinanzreform auf den Weg bringen;","301",0
"die wirtschaftliche Betätigung der Kommunen bundes- und europarechtlich sichern;","301",0
"die kommunale Daseinsvorsorge gewährleisten;","301",0
"• Anteile der Kommunen an den Gemeinschaftssteuern neu ordnen:","301",0
"aus Bundesmitteln kommunale Investitionspauschalen an finanzschwache Kommunen in Ost und West zahlen.","301",0
"2.5. Vielfältig und verlässlich – alle Lebensweisen stärken",NA,NA
"„In Deutschland wächst die Kluft zwischen den Kindern, die gesund, abgesichert und gefördert aufwachsen, und solchen, deren Alltag durch Hoffnungslosigkeit, Mangel und Ausgrenzung geprägt ist.“ UNICEF-Bericht zur Lage der Kinder in Deutschland 2008","503",0
"Alle Menschen, die füreinander soziale Verantwortung übernehmen, brauchen gesellschaftliche Unterstützung.","503",0
"Ob Eheleute, Partnerschaften ohne Trauschein, homosexuelle Eltern, Alleinerziehende oder „Patchwork- Familien“ – sie alle brauchen mehr Zeit, eine hochwertige, flächendeckend erreichbare Infrastruktur und gezielte soziale Leistungen.","503",0
"CDU/CSU und SPD rühmen sich, viel für Kinder und Familien zu tun.","305",0
"Doch statt Verlässlichkeit zu stärken, werden seit vielen Jahren Sozialleistungen abgebaut.","504",0
"Solidarität und Verantwortung werden den Einzelnen überlassen.","503",0
"Kinderarmut in Deutschland hat erschreckende Ausmaße angenommen.","503",0
"Beruf und Familie lassen sich nur selten vereinbaren, insbesondere nicht für Frauen.","503",0
"Besonders in Westdeutschland mangelt es an öffentlichen Kinderbetreuungsangeboten.","503",0
"Durch das Elterngeld sind manche finanziell besser, aber eine Mehrheit ist schlechter gestellt worden.","503",0
"Offiziell werden in unserer Gesellschaft alle Familienformen akzeptiert.","604",0
"Doch die Wirklichkeit sieht noch anders aus.","604",0
"Unser Steuersystem begünstigt mit dem „Ehegattensplitting“ eine traditionelle Arbeitsteilung zwischen Ehepartnern, unabhängig davon, ob sie Kinder haben.","604",0
"Alleinerziehend zu sein ist nach wie vor eines der größten Armutsrisiken – 43 Prozent der Alleinerziehenden sind auf Hartz IV angewiesen.","503",0
"Armut ist weiblich.","706",0
"90 Prozent der Alleinerziehenden sind Frauen.","706",0
"Insgesamt sind es gut 2,5 Millionen Kinder, die von zu niedrigen Hartz IV-Regelsätzen leben müssen.","504",0
"DIE LINKE setzt sich für eine emanzipatorische und sozial gerechte Familienpolitik ein.","603",0
"Alle Bürgerinnen und Bürger – gleich welchen Alters – müssen ein Leben in Würde führen und sich optimal entwickeln können.","503",0
"Insbesondere die Rechte der Kinder auf volle Entfaltung ihrer Persönlichkeit müssen ausgebaut werden.","706",0
"Familienpolitik","603",0
"und die Gleichstellung von Frauen und Männern müssen Hand in Hand gehen,","503",0
"Erwerbs- und Familienarbeit gerecht zwischen den Geschlechtern verteilt werden.","503",0
"DIE LINKE fordert: • gebührenfreie, qualitativ hochwertige öffentliche Kinderbetreuung flächendeckend garantieren:","503",0
"Rechtsanspruch auf einen gebührenfreien Ganztagsbetreuungsplatz für jedes Kind ab dem ersten Lebensjahr einführen;","503",0
"Öffnungszeiten der Betreuungseinrichtungen flexibel gestalten;","503",0
"• Elterngeld zu einem sozial ausgestalteten Elterngeldkonto weiterentwickeln:","503",0
"für Väter und Mütter einen nicht übertragbaren gleichen Anspruch auf jeweils zwölf, für Alleinerziehende auf 24 Monate schaffen;","503",0
"Inanspruchnahme in Teilabschnitten von mindestens zwei Monaten bis zur Vollendung des siebten Lebensjahres des Kindes ermöglichen;","503",0
"• höherer Regelsatz für Kinder und Jugendliche, die Leistungen nach Hartz IV beziehen:","504",0
"den Regelsatz sofort deutlich anheben;","504",0
"jungen Erwachsenen ab dem 18. Lebensjahr einen Anspruch auf eine eigene Haushaltsführung außerhalb des Elternhauses verschaffen;","504",0
"einen eigenständigen Mindestsicherungsanspruch für Kinder unter Berücksichtigung von eigenem Einkommen und Unterhaltsansprüchen einführen;","504",0
"• Kinderarmut dauerhaft verhindern:","503",0
"den bedarfsorientierten Kinderzuschlag und das Kindergeld sofort auf je 200 Euro erhöhen;","504",0
"beide Leistungen zu einer bedarfsorientierten Kindergrundsicherung zusammenführen und ausbauen;","503",0
"familienpolitische Leistungen für alle in Deutschland lebenden Kinder und Familien unabhängig von Staatsbürgerschaft und Aufenthaltsstatus auszahlen;","503",0
"• finanzielle Situation von Alleinerziehenden erleichtern:","503",0
"Unterhaltsvorschussleistungen nicht beim Wohngeld anrechnen;","504",0
"die volle Anrechnung des Kindergeldes rückgängig machen","504",0
"und die zeitlichen Beschränkungen bei der Bezugsberechtigung abschaffen;","504",0
"• Menschen mit Pflege- und Assistenzbedarf unterstützen:","705",0
"für eine wirkliche Pflegereform hin zu einer humanen und solidarischen Pflegeabsicherung, die eine hinwendungsbezogene und ganzheitliche Pflege sowie die gesellschaftliche Teilhabe der auf Pflege und Assistenz angewiesenen Menschen gewährleistet;","705",0
"• Ehegattensplitting abschaffen:","503",0
"individuelle Besteuerung einführen;","503",0
"tatsächliche Betreuungs- und Pflegeleistungen sowie das Zusammenleben mit Kindern steuerlich fördern;","603",0
"• alle Familienformen gleichstellen:","503",0
"Adoptionsrecht für lesbische und schwule Paare einführen.","705",0
"2.6. Mehr Einheit wagen",NA,NA
"„Ein Jugendlicher, der aus Schwerin seinem Ausbeutungsverhältnis bis nach Bayern hinterher reisen muss, kann sich schwerlich frei fühlen.“ Matthias Wedel","503",0
"Weite Teile Ostdeutschlands und eine wachsende Zahl von Landkreisen und Städten im Westen leiden unter besonderen regionalen Problemen.","408",0
"Massenhaft fehlen Arbeitsplätze, die Jüngeren wandern ab, Schulen schließen.","408",0
"Als einzige Partei unterstützt DIE LINKE das Ziel, für gleichwertige Lebensverhältnisse in den Regionen zu sorgen.","503",0
"Auch nach zwei Jahrzehnten „Aufbau Ost“ spüren die Menschen in den östlichen Bundesländern, dass grundlegende Probleme immer noch ungelöst sind.","705",0
"Landkarten, auf denen die Verteilung von Arbeitslosigkeit, Einkommen, Investitionen, Steuerkraft oder anderen wirtschaftlichen und sozialen Faktoren auf Länder und Landkreise in Deutschland sichtbar gemacht wird, bilden immer noch deutlich erkennbar die frühere OstWest- Teilung ab.","408",0
"Es fehlen dort rund zwei Millionen Arbeitsplätze.","408",0
"Die Kluft zwischen den wenigen aufsteigenden und den vielen strukturschwachen Regionen vertieft sich.","408",0
"Die Kommunen sind unterfinanziert.","301",0
"Der Abstand zur Entwicklung Westdeutschlands ist seit über zehn Jahren nicht geringer geworden.","408",0
"Die Gefahr der weiteren Abkopplung ist real.","408",0
"Aus diesen Gründen sind die wichtigsten Instrumente der Regionalpolitik auf eine verlässliche Grundlage zu stellen.","408",0
"Und deshalb gilt auch: Endlich muss im Verhältnis Ost/West gleicher Lohn für gleiche Arbeit in gleicher Arbeitszeit gelten.","503",0
"Und gleiche Rente für gleiche Lebensleistung.","503",0
"Zur Herstellung der inneren Einheit gehört nicht zuletzt ein respektvoller Umgang mit den unterschiedlichen Biografien im Osten und im Westen Deutschlands.","503",0
"DIE LINKE setzt sich mit der Geschichte der DDR und der Bundesrepublik Deutschland kritisch auseinander.","502",0
"Beides gehört zur deutschen Geschichtsschreibung.","502",0
"Ostdeutschland braucht eine Zukunftsperspektive.","408",0
"Der „Aufbau Ost“ als „Nachbau West“, wie ihn alle anderen Parteien immer noch auf ihre Fahne geschrieben haben, ist gescheitert.","305",0
