"content","cmp_code","eu_code"
"Gleichzeitig geht es darum, die Förderpolitik für Ostdeutschland so auszurichten, dass qualitativ hochwertige Arbeitsplätze entstehen, die jungen, qualifizierten Menschen eine berufliche Perspektive bieten.","701",NA
"Dazu gehört der Auf- und Ausbau von Wissens-, Bildungs- und Forschungsregionen im Osten.","506",NA
"Sanfter Tourismus ist gezielt zu fördern, einschließlich einer ökologischen Verkehrsinfrastruktur.","501",NA
"Der demografische Wandel begründet nicht allein für weite Teile Ostdeutschlandes einen erhöhten Förderbedarf.","408",NA
"Viele Regionen und Städte im Westen sehen sich den gleichen Problemen ausgesetzt.","408",NA
"Für sie gilt es, ebenfalls eine effektive Förderung zu gewährleisten.","408",NA
"Diese Regionen und Städte verbindet eine Strukturschwäche, der wir mit der Fortsetzung des Programms Stadtumbau West entgegen treten wollen.","404",NA
"Für eine neue Tarifpolitik – Arbeitszeit, Beteiligung am Produktivvermögen und Weiterbildung",NA,NA
"Millionen Menschen in unserer Gesellschaft sind dauerhaft arbeitslos.","701",NA
"Andere leben in äußerst unsicheren Arbeitsverhältnissen mit Zeitverträgen, Phasen der Arbeitslosigkeit und schlechtem Einkommen.","701",NA
"Gleichzeitig wünschen sich viele Menschen mit sicheren Arbeitsplätzen flexiblere Arbeitszeiten, Auszeiten für die Familie oder für andere Betätigungen.","701",NA
"Stattdessen können sich viele vor Überstunden kaum noch retten.","701",NA
"Wir wollen deshalb eine neue Arbeitszeitpolitik, die beide Interessen zusammenbringt.","701",NA
"Arbeitszeitkonten, Familien-Teilzeit, Job-Rotation und Job-Sharing sind hierzu vielversprechende Instrumente flexibler Arbeitszeitgestaltung.","408",NA
"Die generelle Verlängerung der Wochenarbeitszeit ist dagegen der falsche Weg zur Senkung der Arbeitslosigkeit.","408",NA
"Die Ausgrenzung von älteren Menschen durch Vorruhestandsregelungen ist nicht akzeptabel.","706",NA
"Statt mehr Menschen in Arbeit zu bringen, führen sie mittelfristig meist sogar zu Jobabbau.","701",NA
"Wir werden Maßnahmen ergreifen mit dem Ziel, Arbeit zu verkürzen.","408",NA
"Wir regen an, in Tarifverhandlungen Möglichkeiten zur Reduzierung der Arbeitszeit bei anteiligem Lohnverzicht zu prüfen.","408",NA
"Die vorhandene Arbeit könnte so in bestimmten Bereichen auf mehr Schultern verteilt werden.","408",NA
"Wir wissen um die Schwierigkeiten eines solches Vorschlags und dass es in den unteren Lohngruppen keinen Spielraum für solche Lösungen gibt.","701",NA
"Aber für viele könnte ein solches Modell berufliche Sicherheit mit mehr individueller Freiheit verbinden.","701",NA
"Die Vereinbarkeit von Familie und Beruf setzt neben einer Begrenzung der Arbeitszeit auch eine Planbarkeit von Arbeitszeit und Freizeit voraus.","603",NA
"Auch für die Europäische Gesetzgebung muss das Ziel der Arbeitszeitverkürzung und nicht der -verlängerung Priorität bekommen.","108",NA
"Aufgabe der Tarifpolitik kann es auch sein, eine stärkere Beteiligung von Arbeitnehmern und Arbeitnehmerinnen am Produktivvermögen durchzusetzen.","701",NA
"Außerdem unterstützen wir die Ansätze zu einer tarifvertraglichen Regelung von beruflicher Weiterbildung und wollen diese weiter ausgebaut sehen.","701",NA
"In vielen lokalen Bündnissen für Arbeit zeigen Arbeitgeber und Gewerkschaften, wie Flexibilität und Sicherheit verbunden werden kann.","405",NA
"Lohndumping, Eingriffe in die Tarifautonomie, den Kündigungsschutz oder die Mitbestimmung lehnen wir ab.","701",NA
"Arbeit muss sich lohnen – Mindestlöhne vereinbaren",NA,NA
"Immer mehr Menschen verdienen im Monat das, was andere an einem Tag verdienen.","701",NA
"Wir wollen Löhne verhindern, von denen man nicht leben kann.","701",NA
"Wir wollen dafür das Entsendegesetz ausweiten.","701",NA
"Wir setzen uns für regional und branchenspezifische differenzierte Mindestlohnregelungen ein, die armutsfeste Löhne gewährleisten.","701",NA
"Wo armutsfeste, allgemeinverbindliche Tarifverträge nicht zustande kommen und in tariffreien Bereichen muss es eine rechtlich verbindliche Mindestlohngrenze geben.","412",NA
"Ihre Festlegung soll unter Beteiligung von Gewerkschaften und Arbeitgebern erfolgen.","405",NA
"Dazu wollen wir die gesetzlichen Vorraussetzungen schaffen.","405",NA
"Ein System, das zu ”working poor” führt, lehnen wir ab.","701",NA
"Die teilweise als selbstverständlich dargestellte, erschreckende Explosion bei der Alimentierung mancher Manager ist längst nicht mehr nur ein Problem der betroffenen Unternehmen.","503",NA
"Sie ist zu einem Symbol für ein Gerechtigkeitsgefälle geworden.","503",NA
"Deshalb stehen wir für die Offenlegung der Bezüge von Vorstandsmitgliedern, die Beschränkung der Aufsichtsratsmandate auf maximal fünf pro Person, und ein Verbot des Wechsels vom Vorstandsvorsitz auf den Aufsichtsratsvorsitz desselben Unternehmens.","503",NA
"Zwischen Markt und Staat – Neue Jobs schaffen",NA,NA
"Wir wollen verstärkt neue sozialversicherungspflichtige Beschäftigungsverhältnisse in Übergangsarbeitsmärkten zwischen erstem und zweitem Arbeitsmarkt schaffen.","408",NA
"Bei der Integration in den Arbeitsmarkt müssen die Prinzipien der individuellen Förderung verankert werden.","408",NA
"Die Stellung des arbeitslosen Menschen im Hilfeprozess muss gestärkt werden, Bescheide transparent gestaltet und die Persönlichkeitsrechte geachtet werden.","701",NA
"Wir setzen uns für die Einrichtung von Ombudsstellen und die Finanzierung von unabhängiger Beratung ein.","503",NA
"Ein Beispiel hierfür sind bereits existierende so genannte Integrationsfirmen.","706",NA
"Analog zu den Integrationsfirmen wollen wir die sozialen Wirtschaftsbetriebe weiterentwickeln.","503",NA
"In sie können besonders benachteiligte Langzeitarbeitslose ihre bisherigen staatlichen Transferleistungen, wie das Arbeitslosengeld II, einbringen und erhalten im Gegenzug ein tariflich entlohntes Beschäftigungsverhältnis.","503",NA
"Die Integrationsfirmen sind privat wirtschaftlich oder gemeinnützig organisiert.","303",NA
"Sie können dauerhaft neue Beschäftigungspotenziale erschließen oder für die Betroffenen eine Brücke in den ersten Arbeitsmarkt sein.","408",NA
"Gleichzeitig wer-den wir jedoch Eigeninitiative, Verantwortung, Risikobereitschaft und Selbstständigkeit fördern.","401",NA
"Mehr Ausbildung für junge Menschen",NA,NA
"Junge Menschen brauchen eine Perspektive.","706",NA
"Die Arbeitslosenstatistik zeigt es ganz deutlich: Wer ohne Ausbildung bleibt, hat ein vielfach höheres Risiko, arbeitslos zu werden.","411",NA
"Mit Blick auf den demografischen Wandel kann es sich unsere Gesellschaft nicht leisten, eine große Zahl von jungen Menschen ohne Ausbildung zu lassen.","411",NA
"Wir müssen neue Wege finden, damit zukünftig wieder mehr Betriebe Jugendliche ausbilden.","411",NA
"Wir wollen Umlagesysteme prüfen, falls freiwillige Selbstverpflichtungen der Wirtschaft weiterhin nicht zu den notwendigen Ausbildungsplätzen führen.","411",NA
"Bei der Fortentwicklung der Arbeitsmarktreformen wollen wir die Jugendlichen als eigenständige Zielgruppe berücksichtigen","706",NA
"und die  Leistungen der Jugendhilfe im Rahmen der Arbeitsmarktpolitik sollen wieder Vorrang erhalten und ausgebaut werden.","504",NA
"Im Rahmen der Arbeitsgemein-schaften wollen wir flächendeckend spezialisierte Job-Center mit jugendspezifischen Förderprogrammen für junge Menschen mit besonderem Unterstützungsbedarf.","504",NA
"Zusätzlich bedarf es lokaler Bündnisse aller beteiligten Akteure – Schulen, Kammern, Betriebe, Arbeitsverwaltung, Politik und insbesondere mit der Freien und Öffentlichen Jugendhilfe – mit dem Ziel gemeinsam verantwortete Konzepte zur sozialen und beruflichen Integration von jungen Menschen zu planen und umzusetzen.","706",NA
"Perspektivisch streben wir ein eigenes Jugendfördergesetz an.","706",NA
"Soziale Grundsicherung ausbauen",NA,NA
"Mit der Zusammenlegung von Arbeitslosen- und Sozialhilfe sind wir einen Schritt in Richtung einer sozialen Grundsicherung gegangen.","303",NA
"Die bisherige, entmündigende Sozialhilfe ist Vergangenheit, Verschiebebahnhöfe zwischen den beiden Systemen wurden beendet und erstmals haben auch bisherige Sozialhilfeempfänger Anspruch auf Vermittlung in Arbeit und Ausbildung.","701",NA
"Aber wir müssen auch feststellen, dass viele durch die Reform materiell schlechter gestellt wurden, ohne dass die Verbesserungen in der Vermittlung und Qualifizierung bereits hinreichend greifen.","701",NA
"Das Fördern kommt bei der Umsetzung der Reform noch zu kurz.","503",NA
"Zu-dem müssen einzelne Hilfen immer noch bei unterschiedlichen Ämtern beantragt werden, was für die Betroffenen oft schwer nachzuvollziehen ist und die Inanspruchnahme erschwert.","503",NA
"Wir wollen die armutsfeste soziale Grundsicherung auf die politische Tagesordnung setzen und sie Schritt für Schritt verwirklichen.","504",NA
"Sie ist einkommens- und vermögensabhängig zu gestalten und muss positive Arbeitsanreize setzen.","504",NA
"Die Übergangsphase wonach Arbeitslose nach nur einem Jahr Arbeitslosigkeit zum ALG II - Empfänger werden, ist abhängig von den Jahren der effektiven Erwerbstätigkeit gestaffelt auf bis zu 3 Jahren zu verlängern.","503",NA
"Das schließt die Perspektive ein, dass allen ein eigenständiges Leben ohne finanzielle Abhängigkeit vom Partner ermöglicht wird.","503",NA
"Aktuell geht es vorrangig um die Vereinfachung der Antragstellung durch eine automatische Abstimmung und Koordination der beteiligten Behörden,","303",NA
"die Angleichung der Regelsätze zwischen Ost und West,","503",NA
"die stärkere Entkoppelung des Hilfebezugs vom Partnereinkommen,","503",NA
"die Freistellung von notwendigen Altersvorsorgeaufwendungen","504",NA
"sowie um den Zugang zur aktiven Arbeitsmarktförderung für nicht LeistungsbezieherInnen.","503",NA
"Die Zuverdienstmöglichkeiten für ALG II-EmpfängerInnen müssen weiter verbessert werden.","503",NA
"Die Regelsätze der Sozialhilfe und des ALG II müssen deutlich angehoben werden, damit sie vor Armut schützen und  das sozio-kulturelle Existenzminimum gesichert wird.","504",NA
"Die Höhe soll in einem transparenten Verfahren unter Einbeziehung der Wohlfahrtsverbände festgelegt werden.","303",NA
"Maßstab und Ziel bleibt die Ermöglichung gesellschaftlicher Teilhabe auf Basis des soziokulturellen Existenzminimums.","505",NA
"Dabei ist insbesondere die Situation von Familien mit Kindern zu berücksichtigen.","603",NA
"Mit der Einführung einer Kindergrundsicherung wollen wir verhindern, dass Kinder für Familien, insbesondere für Frauen, zum Armutsrisiko werden.","504",NA
"Das ist präventive Sozialpolitik.","501",NA
"Auch müssen die Angebote zur Integration in den Arbeitsmarkt weiter verbessert werden.","701",NA
"Es sollen nur solche Erwerbstätigkeiten als zumutbar gelten, die ortsüblich bezahlt werden.","701",NA
"In Zeiten wirtschaftlicher Stagnation gibt es keine Alternativen zu einer aktiven Arbeitsmarktpolitik.","408",NA
"Daher muss die Geschäftspolitik der Bundesagentur für Arbeit grundlegend verbessert werden.","303",NA
"Die Bundesagentur für Arbeit muss hier besser, flexibler und vor allem schneller werden, die eingesetzten Mittel sind zielgerichtet auf die Bedürfnisse der Arbeitssuchenden auszurichten.","303",NA
"Klare Entscheidungsbefugnisse vor Ort über die Arbeitsmarktpolitik, über Personal, Haushalt und Verwaltung sind notwendig.","303",NA
"Die Umsetzungsverantwortung soll vollständig von den Kommunen wahrgenommen werden können.","303",NA
"Dazu trägt auch eine Zusammenarbeit von örtlicher Arbeitsagentur und Kommune auf gleicher Augen-höhe bei.","303",NA
"Langzeitarbeitslose haben Anspruch auf eine kompetente Beratung und Unterstützung im Integrationsprozess.","701",NA
"Deshalb fordern wir die Qualifizierung im Fallmanagement für alle Fachkräfte, die als persönliche AnsprechpartnerInnen für Langzeitarbeitslose tätig sind.","303",NA
"Ohne einen gezielten Einsatz von Programmen der Beschäftigungsförderung werden viele Langzeitarbeitslose dauerhaft vom Arbeitsmarkt ausgeschlossen.","701",NA
"Die sozialen Folgekosten dieser Entwicklung überstiegen den kurzfristigen Einspareffekt bei weitem.","303",NA
"Eine individuelle soziale Grundsicherung bedeutet weder Ruhigstellen noch Alimentation, sondern ist für uns die Basis für ein selbstbestimmtes Leben.","504",NA
"Die bisherigen Maßnahmen zur Reform der Arbeitsvermittlung müssen einer Erfolgskontrolle unterzogen werden.","303",NA
"Aktive Arbeitsmarktpolitik als Chance nutzen",NA,NA
"In Deutschland ist der Strukturwandel von der Industrie- zur Dienstleistungsgesellschaft noch nicht abgeschlossen.","408",NA
"Während Industriearbeitsplätze wie in anderen Ländern gleichen Entwicklungsstands weiter ab-gebaut werden, verspricht der Sektor der personenbezogenen Dienstleistungen – vor allem aufgrund des demografischen Wandels und weil per se personalintensiv – in Zukunft noch einen nennenswerten Beschäftigungszuwachs.","408",NA
"Eine innovative aktive Arbeitsmarktpolitik kann die Chancen des Strukturwandels nutzen und neue Beschäftigung schaffen.","408",NA
"Wir wollen geförderte Beschäftigung im zweiten Arbeitsmarkt gezielt für die Qualifizierung im personenbezogenen Dienstleistungsbereich einsetzen – mit Brücken in Ausbildung und in den ersten Arbeitsmarkt.","701",NA
"Wir wollen im zweiten Arbeitsmarkt fördern – durch sozialversicherungspflichtiger Beschäftigung.","701",NA
"Die Betroffenen haben damit einen normalen Arbeitsplatz, und eine entsprechende Stellung in der Gesellschaft.","701",NA
"Durch abgeführte Steuern und Sozialabgaben wird eine relativ hohe Refinanzierungsquote erreicht.","303",NA
"Sozialversicherungspflichtige Beschäftigung im zweiten Arbeitsmarkt braucht Kontinuität und muss für mehrere Jahre möglich sein.","701",NA
"Insbesondere für Erwerbslose über 55 Jahren kann so ein würdiger Übergang in die Rente geschaffen werden.","706",NA
"Auch Erwerbslose, die sich eigenständig Perspektiven jenseits des ersten Arbeitsmarktes aufbauen, sollen hierbei Förderung erfahren können, wenn so ihre soziale Integration verbessert wird.","701",NA
"Wer sich selbst aktiv bemüht und z.B. aus eigenem Antrieb fortbildet, Praktika sucht, sich bürgerschaftlich engagiert oder eine Selbständigkeit aufbaut, sich um sozialpsychologische Hilfen bemüht, die Entschuldung in Angriff nimmt oder andere Maßnahmen aktiv vorschlägt, sollte entsprechend dem Maß des Engagements eine Zulage zu den grundlegenden Hilfen bekommen können.","503",NA
"Zudem wollen wir die Wahl zwischen Phasen der Erwerbsarbeit und Zeiten des freiwilligen Aussetzens erleichtern, um die Lebensarbeitszeit gerecht und solidarisch zwischen den Menschen auszugleichen.","503",NA
"Gesundheit für alle",NA,NA
"Ein verlässliches, leistungsfähiges und für alle bezahlbares Gesundheitssystem ist gesundheits- und wirtschaftspolitisch zentral.","303",NA
"Gesundheit und Krankheit stehen in enger Verbindung mit den Lebens- und Arbeitsbedingungen der Menschen.","701",NA
"Deshalb beschränkt sich Grüne Gesundheitspolitik nicht auf die Versorgung kranker Menschen.","305",NA
"Sie umfasst auch die Rahmenbedingungen für eine gesunde Umwelt","501",NA
"und den Schutz der Verbraucherinnen und Verbraucher.","403",NA
"Um die Gesundheitschancen aller Bevölkerungsgruppen zu verbessern, brauchen wir eine gesundheitsfördernde Gesamtpolitik, die Gesundheitspolitik mit Bildungs-, Wirtschafts-, Arbeits- und Sozialpolitik verknüpft.","503",NA
"Unser Ziel ist die Sicherstellung einer medizinischen notwendigen Versorgung für alle Menschen – unabhängig von Einkommen, Geschlecht, Herkunft, sozialer Lage und Wohnort.","503",NA
"Dabei setzen wir auf mehr Zusammenarbeit im Gesundheitswesen.","303",NA
"Das kommt dem Bedürfnis der Patientinnen und Patienten nach kurzen Wegen und nach Versorgungsketten, in denen die AnbieterInnen von Gesundheitsleistungen Hand in Hand arbeiten, entgegen.","503",NA
"Wir setzen uns dafür ein, dass die ambulante und stationäre Versorgung besser verzahnt und die integrierte Versorgung weiter ausgebaut wird.","504",NA
"Wir wollen die Sicherstellung insbesondere der hausärztlichen Versorgung.","504",NA
"Dem Fachkräftemangel, in ländlichen und östlichen Regionen muss entgegengesteuert werden.","504",NA
"Zuzahlungen (z.B. Praxisgebühr, Verordnungsgebühr etc.) für BezieherInnen von Sozialgeld und Altersgrundsicherung wollen wir abschaffen.","504",NA
"Die Zuzahlungen stellen für diese Personengruppen eine besondere Härte dar und untergraben oft alle Bemühungen zur Prävention, Gesundheitsvorsorge und frühestmögliche Therapie.","503",NA
"Für nicht verschreibungspflichtige Arzneimittel sollen bei Bedarf die Kosten wieder übernommen werden können.","504",NA
"Das betrifft vor allem Jugendliche und Erwachsene mit schwerwiegenden Krankheiten wie Allergien.","503",NA
"Unser Ziel ist, die Prävention und Gesundheitsförderung zu einer eigenständigen Säule unseres Gesundheitswesens zu machen, damit Krankheiten, die sich z.B. aus Umweltbelastungen, falscher Ernährung, fehlender Bewegung oder Rauchen ergeben, erst gar nicht entstehen.","504",NA
"Ein Schwerpunkt soll die Gesundheitsförderung in der frühesten Kindheit sowie Gesundheitserziehung in Kindergärten und Schulen sein.","504",NA
"Der gesundheitliche Schutz von NichtraucherInnen in der Öffentlichkeit ist weiter auszubauen.","503",NA
"Der Gesundheitsbereich muss bei Prävention, Diagnose und Therapie die geschlechtsspezifischen Unterschiede stärker berücksichtigen.","503",NA
"Ebenso muss die Gesundheitsförderung, Gesundheitsforschung und Rehabilitation geschlechtsspezifisch ausgerichtet werden.","503",NA
"Die klassischen Methoden müssen sich der Herausforderung durch die komplementärmedizinischen Diagnose- und Therapieformen, wie Homöopathie und Anthroposophie stellen; nicht die Herkunft sondern die Qualität einer Methode berechtigt zur Aufnahme ins Versorgungsangebot.","503",NA
"Wir wollen Anreize schaffen, verkrustete und ineffiziente Strukturen im Gesundheitswesen aufzubrechen.","303",NA
"Die Rechte der Patientinnen und Patienten wollen wir stärken, ihre Selbstbestimmung und Selbstorganisation besser absichern und den Zugang zu Informationen verbessern.","201",NA
"Die im 2003 beschlossenen 'Aktionsplan Drogen und Sucht' festgelegte Strategie, Suchtprobleme in unserer Gesellschaft zu analysieren und angemessen auf sie zu reagieren, muss fortgesetzt werden.","503",NA
"Es geht darum, Suchtprobleme möglichst gering zu halten und Menschen, die eine Suchtproblematik haben, frühzeitig zu helfen.","503",NA
"Eine für alle – die grüne Bürgerversicherung",NA,NA
"Wir kämpfen für die Einführung der Bürgerversicherung.","503",NA
"Wir wollen eine Versicherung aller Bürgerinnen und Bürger, um unser Krankenversicherungssystem solidarischer, gerechter und nachhaltiger zu machen.","503",NA
"Mehr Wettbewerb zwischen den Kassen in einem einheitlichen Wettbewerbsrahmen und mehr Wettbewerb zwischen Leistungsbringern zugunsten der Patientinnen und Patienten ist dabei sinnvoll.","403",NA
"Wir wollen eine Bürgerversicherung, in die alle gemäß ihrer tatsächlichen Leistungsfähigkeit einbezahlen und die allen unabhängig von ihrem Geldbeutel die notwendige und angemessene medizinische Versorgung garantiert.","503",NA
"Es ist nicht einzusehen, dass ganze Berufsgruppen und Besserverdienende aus der Solidarität mit den gesetzlich Versicherten entlassen sind.","503",NA
"Das wollen wir ändern.","503",NA
"An der Beitragsparität wollen wir festhalten.","503",NA
"Kinder bleiben beitragsfrei mitversichert.","503",NA
"Beitragsfreiheit gilt auch für EhegattInnen und LebenspartnerInnen, die Kinder erziehen oder Pflegeleistungen erbringen.","503",NA
"Für alle anderen Ehepaare und eingetragenen Lebensgemeinschaften wird ein Splitting eingeführt.","503",NA
"Dabei wird das Einkommen der Ehe- bzw. Lebenspartner rechnerisch auf beide Personen verteilt.","503",NA
"Grundsätzlich können die PartnerInnen unterschiedliche Krankenversicherer wählen.","503",NA
"In der Bürgerversicherung werden Unisex–Tarife angeboten.","503",NA
"Wir fänden es falsch, wenn ein Pförtner den gleichen Betrag bezahlen müsste wie ein Manager.","503",NA
"Deshalb lehnen wir die Kopfpauschale von CDU/CSU ab.","305",NA
"Damit durch die Heranziehung weiterer Einkommensarten nicht vor allem kleine und mittlere Einkommensbezieher belastet werden, wollen wir für die zusätzlichen Einkommensarten Freigrenzen einräumen und die Beitragsbemessungsgrenze maßvoll anheben.","503",NA
"Damit leisten wir auch einen weiteren Beitrag zur Entlastung von kleinen und mittleren Einkommen und zu mehr wirtschaftlicher Dynamik.","503",NA
"Pflegeversicherung stärken und weiterentwickeln",NA,NA
"Menschenwürdige Pflege braucht Selbstbestimmung und Solidarität.","201",NA
"Wir wollen die Pflegeversicherung schnellstmöglich finanziell wie strukturell weiter entwickeln","303",NA
"und wollen auch hier die solidarische Bürgerversicherung.","504",NA
"Zusätzlich wird ergänzende Vorsorge nötig sein, um auf die steigenden Pflegekosten in einer älter werdenden Gesellschaft reagieren zu können.","401",NA
"Wir brauchen schnell Leistungsverbesserungen für Menschen mit Demenz, psychischen und geistigen Behinderungen.","705",NA
"Die seit Einführung der Pflegeversicherung konstanten Leistungssätze müssen an die Preisentwicklung angepasst werden.","504",NA
"Wir wollen die ambulanten und stationären Pflegesätze angleichen.","503",NA
"Wir brauchen eine umfassende Reform zur Unterstützung der Betroffenen und ihrer Angehörigen.","504",NA
"Dabei ist zu beachten, dass die unentgeltliche Pflege bisher überwiegend von Frauen geleistet wird.","706",NA
"Wir wollen die Rahmenbedingungen für die ambulante Pflege und für den Verbleib in der eigenen Häuslichkeit verbessern, neue Wohnformen und eine unabhängige Wohn- und Pflegeberatung fördern.","503",NA
"Wir wollen die Bedürfnisse älterer Menschen bei der Gestaltung der Wohn- und Lebensverhältnisse stärker berücksichtigen.","706",NA
"Dazu muss auch das Heimgesetz überarbeitet werden.","706",NA
"Zudem gilt es die Pflege- und Hilfeangebote auch auf die Bedürfnisse verschiedener Zielgruppen wie Menschen mit Migrationshintergrund auszurichten.","705",NA
"Wir setzen uns für mehr Transparenz von Pflegekosten und tatsächlich erbrachten -Leistungen ein.","303",NA
"Verbesserte Qualitätskontrollen im ambulanten und stationären Bereich sind unbedingt erforderlich, um nicht nur Missstände, sondern auch Handlungsmöglichkeiten aufzuzeigen und Alten und Pflegebedürftigen so ein würdevolles Leben zu ermöglichen.","303",NA
"Wir fordern ein professionelles Netz der Unterstützung für pflegende Angehörige, um sie vor Selbstüberforderung und negativen gesundheitlichen Folgen zu schützen und setzen uns für die Entwicklung eines Pflege- und Hilfemixes ein.","503",NA
"Zur Stärkung der Souveränität und zur Optimierung individueller Hilfearrangements, sind die Ergebnisse des Modellprojektes  ”Persönliches Pflegebudget zu berücksichtigen.","303",NA
"Prävention, Rehabilitation und soziale Begleitung – auch zuhause – sind durch die bessere Verknüpfung der Pflegeversicherung mit anderen gesetzlichen Leistungsbereichen zu stärken.","303",NA
"Die Rahmenbedingungen für beruflich Pflegende und Auszubildende der Pflegeberufe müssen verbessert werden.","701",NA
"Politik für Jung und Alt - Für einen neuen Generationenvertrag",NA,NA
"Ein Miteinander der Generationen und gleichberechtigte Lebenschancen sind unser Ziel.","503",NA
"Der zu erwartende demografische und soziale Wandel infolge von niedrigen Geburtenraten und steigender Lebenserwartung stellt die Gesellschaft dabei vor große Herausforderungen.","606",NA
"Er kann nur durch eine gemeinsame Gestaltung durch Jung und Alt gelingen.","606",NA
"Der demografische Wandel verlangt auch einen weiteren Umbau der Rentensysteme.","303",NA
"Weniger erwerbstätige Menschen müssen mehr Nichterwerbstätige mitfinanzieren.","303",NA
"Die Menschen müssen sich auch in Zukunft darauf verlassen können, dass ihr Lebensunterhalt im Alter gesichert ist und sie weiter ein selbstbestimmtes Lebens führen können.","504",NA
"Wir wollen langfristig die rechtlichen Voraussetzungen dafür schaffen, um auch die Rentenversicherung zu einer Bürgerversicherung für alle weiter zu entwickeln.","504",NA
"Eine generationengerechte Politik steht vor der Aufgabe, die Kosten hierfür möglichst gerecht zwischen allen Generationen und Einkommensgruppen zu verteilen.","503",NA
"In der gesetzlichen Rentenversicherung ist mit dem so genannten Nachhaltigkeitsfaktor der Generationenvertrag neu gestaltet worden.","503",NA
"Die gesetzliche Rente wird sich stärker zu einer Basisabsicherung entwickeln.","505",NA
"Deshalb werden wir ergänzende private Vorsorge in unterschiedlichen Formen weiter fördern.","401",NA
"Wir werden aber auch die Arbeitgeber und Arbeitgeberinnen nicht aus ihrer Verantwortung zur Mitfinanzierung unseren sozialen Sicherungssysteme entlassen.","303",NA
"Schon jetzt zeigen sich in einzelnen Regionen Deutschlands die Auswirkungen des demografischen Wandels.","408",NA
"Außerdem kommt es zu Abwanderungen – gerade der jüngeren Generation – aus Regionen mit hoher Arbeitslosigkeit bzw. aus Regionen, in denen die Bevölkerung geringes Vertrauen in die wirtschaftliche Zukunft hat.","408",NA
"Das ist vor allem in Ostdeutschland der Fall, aber auch in einzelnen Regionen Westdeutschlands.","408",NA
"Die Abwanderung junger Menschen in die wirtschaftlichen Zentren verändert Dörfer und Städte.","408",NA
"Es wird unmöglich sein, überall das gleiche Angebot an öffentlichen Leistungen bereit zu stellen.","408",NA
"Wir wollen aber sicherstellen, dass durch innovative dezentrale Lösungen keine Region völlig abgehängt wird","408",NA
"und überall die Chance für neues zivilgesellschaftliches","606",NA
"und unternehmerisches Engagement bestehen bleibt.","401",NA
"Der demografische Wandel stellt uns nicht nur vor ökonomische, sondern auch vor große soziale und kulturelle Herausforderungen.","503",NA
"Immer mehr Menschen wollen und können bis ins hohe Alter ein aktives Leben führen.","706",NA
"Und das ist auch gut so.","706",NA
"Das Ausrufen eines ”Generationenkrieges” hilft niemandem weiter, vielmehr geht es uns um die Solidarität zwischen den Generationen.","606",NA
"Für ältere Menschen stellt sich die Frage nach der eigenen Lebensgestaltung und der gesellschaftlichen Rolle für das  dritte Lebensalter heute anders als früher.","706",NA
"Weniger junge Menschen müssen mit mehr älteren Menschen neue Formen des Zusammenlebens finden.","706",NA
"Um all diese Fragen zu beantworten, brauchen wir einen neuen Generationenvertrag, im Interesse der Jungen und der Älteren.","706",NA
"Zu dem neuen Generationenvertrag gehört auch ein neuer gesellschaftlicher Umgang mit dem Alter.","706",NA
"Wir möchten, dass die Älteren in Zukunft mehr als bisher einen aktiven Teil des gesellschaftlichen Lebens bilden.","706",NA
"Die Generation über 50 hat ein zur Zeit längst nicht genutztes Potential sowohl für den Arbeitsmarkt","408",NA
"als auch für die Entwicklung der Gesellschaft.","606",NA
"Die Erfahrungen und Qualifizierungen von älteren Arbeitnehmern und Arbeitnehmerinnen wollen wir auch dazu nutzen, um Produkte und Dienstleistungen für mehr Lebensqualität im Alter zu entwickeln.","408",NA
"Wir wollen älteren Menschen durch die Förderung von neu-en Wohnformen und vielseitige Bildung Lebensbedingungen schaffen, in denen sie ein weithin selbstbestimmtes Leben führen können.","706",NA
"Wir wollen das solidarische Zusammenleben der verschiedenen Generationen stärken.","606",NA
"Hierfür gilt es auch die nötige Infrastruktur für alt und jung in den Stadtteilen zu schaffen.","411",NA
"Zu-dem gilt es die Angebote und Zugangsformen auch zielgruppenspezifisch und kultursensibel auszurichten.","706",NA
"Der Wunsch nach Selbstbestimmung und Selbständigkeit hat zur Entstehung von vielfältigen, gemeinschaftlichen Wohn- und Hilfeformen geführt.","706",NA
"Für einen Großteil der Menschen stellen Hausgemeinschaften oder Mehrgenerationenwohnen eine Alternative zum Heim dar.","706",NA
"Ein zentrales Anliegen ist die Gestaltung von Wohn-, Pflege- und Hilfsangeboten im normalen Wohngebiet.","503",NA
"Wir unterstützen die Bildung von kleinen sozialen Netzen, Nachbarschaftshilfen und bürgerschaftlichem Engagement.","606",NA
"Im Gegensatz zu CDU/CSU und FDP kämpfen wir für ein unbürokratisches Gesetz das Ältere im Alltagsleben schützt.","706",NA
"Emanzipatorische Sozialpolitik gegen Ausgrenzung, Abstieg und Armut",NA,NA
"Bis weit in die Mitte unserer Gesellschaft reicht die Angst vor Ausgrenzung, sozialem Abstieg und Armut.","503",NA
"Alleinerziehende, BerufsrückkehrerInnen, Einwanderer und ihre Kinder, Langzeitarbeitslose und Jugendliche ohne Ausbildung sind hiervon betroffen und bedroht.","705",NA
"Unsere Antwort sind zielgerichtete Programme, die auf diese Gruppen zugeschnitten sind.","503",NA
"Dabei geht es oftmals mehr um qualifizierte Unterstützung als um finanzielle Transfers.","503",NA
